Time,Time Code,Country Name,Country Code,GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (current US$) [NY.GDP.PCAP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Health expenditure, total (% of GDP) [SH.XPD.TOTL.ZS]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Population, total [SP.POP.TOTL]"
1998,YR1998,Brazil,BRA,0.338356179270249,5075.63111408833,-1.20971313531966,3.19859189123574,14.7410001754761,6.55967037,69.0950487804878,170170640
1998,YR1998,South Africa,ZAF,0.517360382047372,3161.12027765997,-1.01061130092356,6.88055281342547,25,8.48517314,58.5854390243902,43584030
1998,YR1998,Mexico,MEX,4.70184241601579,5079.97221430073,3.07050431167475,15.9279950341401,3.57299995422363,4.80138717,73.7514146341464,98821456
1998,YR1998,China,CHN,7.83761391925582,828.580410344813,6.80780631975794,-0.844626159492324,4.73000001907349,4.33385163,71.1640731707317,1241935000
1998,YR1998,Morocco,MAR,7.23855268965383,1469.03194509681,5.88346621555067,2.75311330764483,19.1200008392334,3.91506476,67.8198048780488,28175263
1998,YR1998,Thailand,THA,-7.63373363126698,1845.46623797132,-8.73404582908339,7.99472875027453,3.40000009536743,3.73528621544688,70.3626341463415,61597283
1999,YR1999,Egypt,EGY,6.10546332119584,1321.79971340063,4.17495814107296,3.07949912638323,7.94999980926514,5.2573956,68.3436829268293,68626664
1999,YR1999,Turkey,TUR,-3.3893050474037,4108.12787792566,-4.87480051627516,64.8674792029406,7.68699979782104,4.76552076,69.4153902439025,62287326
1999,YR1999,India,IND,8.84575556109898,437.586117820096,6.89247999056872,4.66982102448066,4.21500015258789,4.0259878,62.1908536585366,1034539214
1999,YR1999,Iran,IRN,2.00269623253998,1749.82778276128,0.180911001147678,20.0707078146862,11.6540002822876,4.38637194,69.7659512195122,65062660
1999,YR1999,Brazil,BRA,0.469066587492819,3469.50397151621,-1.03634940449311,4.85796624125155,14.6730003356934,6.90990454,69.5672195121951,172759243
1999,YR1999,South Africa,ZAF,2.35810775433269,3088.86378357373,0.85468349849917,5.18149071765033,25.3999996185303,8.50569496,57.4827073170732,44233730
1999,YR1999,Mexico,MEX,2.66701314742662,5777.23168127735,1.15299257046001,16.585605094035,2.48799991607666,5.00884196,74.039243902439,100300579
1999,YR1999,China,CHN,7.66748617036073,873.287295306257,6.739270026771,-1.40789152978492,4.69999980926514,4.48787053,71.566243902439,1252735000
1999,YR1999,Morocco,MAR,1.08133256173804,1444.98905464046,-0.157003059458418,0.684782608695664,13.9399995803833,3.98521459,68.2142682926829,28514798
1999,YR1999,Thailand,THA,4.57229836875581,2032.99214652876,3.38173137536617,0.284726459223078,2.96000003814697,3.49625109539395,70.4755609756098,62306651
2000,YR2000,Egypt,EGY,5.36799767240983,1428.18300429537,3.43969636216646,2.68380535348542,9,5.55075125,68.5883170731707,69905988
2000,YR2000,Turkey,TUR,6.64006126325236,4316.55389456022,5.03338949279006,54.9153824089285,6.49499988555908,4.94898488,69.9993414634146,63240121
2000,YR2000,India,IND,3.84099115689808,438.864630447894,2.01555893286032,4.00943396226413,4.30999994277954,4.26375646,62.5933902439024,1053050912
2000,YR2000,Iran,IRN,5.84552747578127,1657.16974761083,4.13425830579941,14.4767513188568,11.7849998474121,4.47453766,70.1371951219512,66131854
2000,YR2000,Brazil,BRA,4.11256490969872,3739.1190359679,2.61084774124886,7.04470245106286,13.9759998321533,7.02774504,70.0163902439024,175287587
2000,YR2000,South Africa,ZAF,4.15454458262732,3037.22502993296,2.61618326550304,5.33895328415877,26.7000007629395,8.06849287,56.3683170731707,44896856
2000,YR2000,Mexico,MEX,5.29647383846377,6720.9021132712,3.82747979003304,9.49501913873587,2.56399989128113,4.97854213,74.2997317073171,101719673
2000,YR2000,China,CHN,8.49150849198723,959.372108105392,7.64000165581744,0.255304777657809,4.53000020980835,4.59690987,71.9955853658537,1262645000
2000,YR2000,Morocco,MAR,1.91287298063767,1332.3823579804,0.681307579792346,1.89463456763467,13.6000003814697,4.1805133,68.6521463414634,28849621
2000,YR2000,Thailand,THA,4.45567603093122,2007.56482637453,3.37496712973709,1.59196917460965,2.39000010490417,3.39540941806489,70.6326097560976,62958021
2001,YR2001,Egypt,EGY,3.53525197000579,1370.71743795049,1.61512037148024,2.26975720475962,9.26000022888184,5.75054527,68.7830243902439,71226940
2001,YR2001,Turkey,TUR,-5.9623106905872,3119.63710556754,-7.35600104014324,54.4001840365157,8.38099956512451,5.16018215,70.5558048780488,64191474
2001,YR2001,India,IND,4.82396626398834,447.013896578172,3.02123628467352,3.68480725623584,3.77500009536743,4.49651024,62.9856341463415,1071477855
2001,YR2001,Iran,IRN,2.39217271208069,1890.99152595464,0.920210378726111,11.2742471332116,12.3140001296997,5.02339127,70.5216585365854,67096414
2001,YR2001,Brazil,BRA,1.3898671662665,3146.95017654919,-0.0150876403144764,6.83783075713914,12.5369997024536,7.19063692,70.4425609756098,177750670
2001,YR2001,South Africa,ZAF,2.73549529086156,2681.70810037723,1.79213804133882,5.70190063354449,26.2000007629395,8.31481812,55.2946585365854,45312937
2001,YR2001,Mexico,MEX,-0.605492390087392,7031.37886392916,-1.90487603590002,6.36250034835955,2.53800010681152,5.35288319,74.5334878048781,103067068
2001,YR2001,China,CHN,8.33991054977714,1053.10802408463,7.55580167167776,0.722902507630019,4.53000020980835,4.55782328,72.4369024390244,1271850000
2001,YR2001,Morocco,MAR,7.3199674542072,1336.77537620669,6.03022927441754,0.61980187529799,12.460000038147,4.4385331,69.1402926829268,29181832
2001,YR2001,Thailand,THA,3.44424376568924,1893.1453765768,2.49141320199442,1.626908873141,2.59999990463257,3.31553976213509,70.8431951219512,63543322
2002,YR2002,Egypt,EGY,2.37046009239077,1210.22924881689,0.448033694794532,2.73723855000337,10.0100002288818,5.96959135,68.9482682926829,72590118
2002,YR2002,Turkey,TUR,6.43027860228283,3660.00507011467,4.87559366975941,44.9641235479984,10.3579998016357,5.35671343,71.0819756097561,65143054
2002,YR2002,India,IND,3.80397532127243,466.200804226263,2.05811615010816,4.39219974485145,4.31599998474121,4.40107258,63.3745365853659,1089807112
2002,YR2002,Iran,IRN,8.07882927975049,1892.03614332689,6.66882416600454,14.3359337378405,12.8000001907349,5.38928283,70.8984390243903,67983330
2002,YR2002,Brazil,BRA,3.05330373122146,2819.6495307119,1.68021076016058,8.45022069641981,13.0430002212524,7.13005982,70.8492195121951,180151021
2002,YR2002,South Africa,ZAF,3.66779687687513,2518.39826087171,2.4412361071267,9.16403785488959,26.6000003814697,8.08571189,54.3149512195122,45855482.8828724
2002,YR2002,Mexico,MEX,0.131917168641934,7106.08201939006,-1.10447043928119,5.03108953086285,2.86400008201599,5.5210778,74.7447073170732,104355608
2002,YR2002,China,CHN,9.13064594460431,1148.50805692026,8.4019150614222,-0.765949286812841,4.40999984741211,4.78507297,72.873,1280400000
2002,YR2002,Morocco,MAR,3.12144965600538,1413.75717607014,1.88880785825828,2.79561966936928,11.5900001525879,5.30833933,69.6701463414634,29512368
2002,YR2002,Thailand,THA,6.14887981743266,2096.05461742145,5.27109992848838,0.697308976625419,1.75999999046326,3.70010217143188,71.1050731707317,64073164
2003,YR2003,Egypt,EGY,3.1922847496927,1120.87492840669,1.25092589039895,4.50777636319312,11,5.41204355,69.1040731707317,73981942
2003,YR2003,Turkey,TUR,5.60825502298317,4718.50129134417,4.10169730112781,25.2963678797131,10.5419998168945,5.33861757,71.5741951219512,66085803
2003,YR2003,India,IND,7.86038147545302,541.13522787231,6.0866936216045,3.80586592178773,3.92899990081787,4.29653759,63.7649756097561,1108027848
2003,YR2003,Iran,IRN,8.63929839720178,2231.34279555916,7.3298951881964,16.468011624479,12.1929998397827,5.41582194,71.2538536585366,68812713
2003,YR2003,Brazil,BRA,1.14100701302281,3059.58758189041,-0.151024205856857,14.7153258264369,13.6759996414185,6.94296392,71.2404390243903,182482149
2003,YR2003,South Africa,ZAF,2.94907814588751,3775.60827501519,1.70106361754404,5.85897991619709,27.1399993896484,8.25734824,53.4904390243902,46418193.8989267
2003,YR2003,Mexico,MEX,1.42267124240306,6751.99898683512,0.189124733165301,4.548137924153,2.96399998664856,6.02185177,74.937512195122,105640453
2003,YR2003,China,CHN,10.0356030259458,1288.6429243993,9.35236426142583,1.1559097110309,4.30000019073486,4.82123292,73.2877317073171,1288400000
2003,YR2003,Morocco,MAR,5.96116215478284,1721.97386302934,4.70123622745339,1.16773367477593,11.9200000762939,5.25177742,70.2297317073171,29843937
2003,YR2003,Thailand,THA,7.18932996486052,2358.93062926799,6.38935209631357,1.80434994635719,1.53999996185303,3.58195153961161,71.4119756097561,64554952
2004,YR2004,Egypt,EGY,4.08994040005378,1045.94320837548,2.15683122363679,11.2706193320519,10.3000001907349,5.21090557,69.2604146341464,75381899
2004,YR2004,Turkey,TUR,9.64432266346307,6040.72952995734,8.13557765139707,10.5842362353911,10.8380002975464,5.37016598,72.0298780487805,67007855
2004,YR2004,India,IND,7.92294341849401,621.318376718509,6.1875745253227,3.76723847965018,3.88899993896484,4.22013959,64.1583902439024,1126135777
2004,YR2004,Iran,IRN,4.33666597850468,2638.67907513701,3.131113639547,14.7615086970672,10.3000001907349,5.8876663,71.5936341463415,69617100
2004,YR2004,Brazil,BRA,5.75987600394781,3623.04766729318,4.46817441322331,6.59912484724249,12.8719997406006,7.06793519,71.6181951219512,184738458
2004,YR2004,South Africa,ZAF,4.55456992056855,4863.51688010287,3.2565672566339,1.38538183307172,24.6700000762939,7.92666753,52.8803170731707,47001700.9913724
2004,YR2004,Mexico,MEX,4.2957142512237,7199.05966536199,2.97477886968314,4.68828287166274,3.66000008583069,6.11044039,75.1154878048781,106995583
2004,YR2004,China,CHN,10.1112234581888,1508.66846230805,9.45917505046418,3.88418262522549,4.30000019073486,4.72284375,73.6720731707317,1296075000
2004,YR2004,Morocco,MAR,4.79701836216324,1948.81227479981,3.56060455943101,1.4934440338178,10.8299999237061,5.21554804,70.8085609756098,30179285
2004,YR2004,Thailand,THA,6.28928854861901,2659.83910848524,5.55791416405769,2.75914926231078,1.50999999046326,3.51401499905385,71.7567073170732,65002231
2005,YR2005,Egypt,EGY,4.47896016350869,1168.11523067913,2.57895671163726,4.86939696871976,11.1999998092651,5.06260429,69.4243414634146,76778149
2005,YR2005,Turkey,TUR,9.00985321386464,7384.3546612898,7.57216563961352,10.1384049239587,10.6359996795654,5.44880157,72.4481219512195,67903406
2005,YR2005,India,IND,9.28482461599893,707.008019015027,7.56712015981542,4.24635332252837,4.40000009536743,4.28217471,64.5600975609756,1144118674
2005,YR2005,Iran,IRN,4.20869035607625,3121.84490605139,3.01789622235069,13.433118008508,12.1000003814697,6.06355948,71.9307073170732,70421811
2005,YR2005,Brazil,BRA,3.20213521300201,4770.1827462882,1.99910387969521,6.867349580267,11.3669996261597,8.26702693,71.986,186917361
2005,YR2005,South Africa,ZAF,5.27711173498236,5414.63432565159,3.93928627323254,3.3992999461497,23.8400001525879,7.76856193,52.5631707317073,47606670.2439658
2005,YR2005,Mexico,MEX,3.03257365857694,7986.7984385207,1.62997930299618,3.98806073557596,3.55800008773804,6.0443102,75.2820975609756,108472228
2005,YR2005,China,CHN,11.3957759411,1753.41780007468,10.7425523140407,1.82164775680143,4.1399998664856,4.65846996,74.0175609756098,1303720000
2005,YR2005,Morocco,MAR,3.29163968433596,2013.75555926972,2.08216808669989,0.982641660015956,11.0100002288818,5.05803376,71.3928536585366,30521070
2005,YR2005,Thailand,THA,4.1878349237258,2893.6513555654,3.51384121660713,4.54036919634533,1.35000002384186,3.54852822395601,72.126512195122,65425470
2006,YR2006,Egypt,EGY,6.85390778630111,1375.19631599113,4.96603353266131,7.64452644526445,10.4899997711182,5.23956984,69.5983414634146,78159048
2006,YR2006,Turkey,TUR,7.10970338122006,8034.86916124119,5.77012111652351,9.59724212288414,8.7180004119873,5.81085626,72.8291219512195,68763405
2006,YR2006,India,IND,9.26396475893638,792.025969759363,7.58462957754615,6.14552238805972,4.33099985122681,4.24668128,64.9709024390244,1161977719
2006,YR2006,Iran,IRN,5.70425191759425,3631.24304666075,4.50802200538905,11.9395521973443,11.3000001907349,5.94523503,72.2836341463415,71227880
2006,YR2006,Brazil,BRA,3.96190265641241,5860.14597534658,2.80956834239805,4.18368053152465,11.4919996261597,8.35570723,72.3493414634146,189012412
2006,YR2006,South Africa,ZAF,5.60366478897241,5631.7034852737,4.23060962831092,4.64162489421264,22.6100006103516,7.56779385,52.6046097560976,48233804.4849866
2006,YR2006,Mexico,MEX,4.94451434826912,8767.92025849277,3.40012173898833,3.62946322575936,3.56599998474121,5.83217814,75.4397804878049,110092378
2006,YR2006,China,CHN,12.7194790207985,2099.22967551721,12.0918362717543,1.46318904320046,4,4.52241742,74.3228292682927,1311020000
2006,YR2006,Morocco,MAR,7.57463164458541,2191.47856747356,6.32752382286665,3.28476166954808,9.67000007629395,5.23396796,71.9678536585366,30869346
2006,YR2006,Thailand,THA,4.96791682393713,3368.95257614381,4.33213087411173,4.63747436011771,1.22000002861023,3.49340077723995,72.5086341463415,65824164
2007,YR2007,Egypt,EGY,7.09027100116029,1640.47606839651,5.23463302803147,9.31896905799227,8.80000019073486,4.95043355,69.7794390243903,79537253
2007,YR2007,Turkey,TUR,5.03045777588709,9709.49024596253,3.77204111434646,8.75618090972635,8.86800003051758,6.03715628,73.1781219512195,69597281
2007,YR2007,India,IND,9.80136033671512,1018.16637300127,8.15356725966659,6.36999674585096,3.72399997711182,4.22653116,65.389756097561,1179681239
2007,YR2007,Iran,IRN,9.11616736529923,4685.12171870076,7.89940666541578,17.2130463525814,10.6000003814697,5.84412037,72.6632195121951,72031103
2007,YR2007,Brazil,BRA,6.06987284607511,7313.55796155951,4.95144981885414,3.63702793370313,10.8590002059937,8.28058988,72.7097317073171,191026637
2007,YR2007,South Africa,ZAF,5.36046513961614,6125.03998422913,3.95941802316344,7.09841980838621,22.5300006866455,7.53305757,52.9970243902439,48883844.9909288
2007,YR2007,Mexico,MEX,3.20412301672219,9330.3416866739,1.59476528601425,3.96684962911701,3.64499998092651,5.91563943,75.5904390243903,111836346
2007,YR2007,China,CHN,14.2313880358093,2695.36622271788,13.6363448576368,4.75029662162921,3.75999999046326,4.31833293,74.5940731707317,1317885000
2007,YR2007,Morocco,MAR,3.53159415154489,2494.35355249125,2.33451505215709,2.04208512673345,9.80000019073486,5.47518256,72.520243902439,31225881
2007,YR2007,Thailand,THA,5.43509256989793,3972.20647536504,4.84345261655388,2.24154095286802,1.17999994754791,3.5641741768548,72.8875365853659,66195615
2008,YR2008,Egypt,EGY,7.15761677555724,2011.24615406866,5.28244441244937,18.3168316831683,8.69999980926514,4.81986313,69.9630975609756,80953881
2008,YR2008,Turkey,TUR,0.845251441504956,10850.6897507503,-0.361270391102664,10.4441283764885,9.71000003814697,6.07447864,73.5028292682927,70440032
2008,YR2008,India,IND,3.89095706249564,991.484630405176,2.37524929825167,8.35181644359463,4.15399980545044,4.33949245,65.8106585365854,1197146906
2008,YR2008,Iran,IRN,0.923695792130545,5452.48967080093,-0.204666927406194,25.5498446091322,10.4799995422363,6.28314503,73.0730975609756,72845542
2008,YR2008,Brazil,BRA,5.09434227022555,8787.61037498832,4.0310901948218,5.66309851932568,9.57299995422363,8.23798966,73.0686585365854,192979029
2008,YR2008,South Africa,ZAF,3.19105164505264,5786.59971953405,1.7881836744869,11.5364507696776,22.4139995574951,7.74694468,53.7040731707317,49557573.2955342
2008,YR2008,Mexico,MEX,1.40029037023363,9689.05288731404,-0.228246777720059,5.12498169213462,3.90400004386902,6.06132066,75.737512195122,113661809
2008,YR2008,China,CHN,9.65428937259421,3471.24754726234,9.09387210239746,5.86438372261312,4.3600001335144,4.58905193,74.8399268292683,1324655000
2008,YR2008,Morocco,MAR,5.92327768597593,2884.94776014542,4.67659636309399,3.70731707317072,9.60000038146973,5.41489757,73.0381219512195,31596855
2008,YR2008,Thailand,THA,1.72566790833977,4378.68740595675,1.19041616593324,5.46848949649846,1.17999994754791,3.92353575246028,73.2502682926829,66545760
2009,YR2009,Egypt,EGY,4.67384485538402,2291.66706219766,2.7557353981573,11.7634954386443,9.38000011444092,5.0088987,70.1507804878049,82465022
2009,YR2009,Turkey,TUR,-4.70446598104843,9036.49991065111,-5.90556275976468,6.25097663090607,12.5520000457764,6.07952123,73.8063170731707,71339185
2009,YR2009,India,IND,8.47978389690218,1090.3177645434,6.95003873794128,10.877391120209,3.90599989891052,4.37573742,66.2301707317073,1214270132
2009,YR2009,Iran,IRN,2.31471061931315,5414.45635468252,1.14556709313196,13.5002618174896,11.9700002670288,7.63154127,73.5091951219512,73687565
2009,YR2009,Brazil,BRA,-0.125873061539252,8553.38047007269,-1.10821959212082,4.88640844429618,9.72999954223633,8.64909707,73.4230975609756,194895996
2009,YR2009,South Africa,ZAF,-1.53810086391493,5888.60208437393,-2.90610217460404,7.13,23.5230007171631,8.38628739,54.6834634146342,50255813.1102008
2009,YR2009,Mexico,MEX,-4.70033886285106,7748.12330084962,-6.22128478950455,5.29735712654755,5.37900018692017,6.59579987,75.8834634146342,115505228
2009,YR2009,China,CHN,9.39981317136764,3838.43429215628,8.85702981875667,-0.702949136526796,4.29099988937378,5.07535532,75.0634390243903,1331260000
2009,YR2009,Morocco,MAR,4.24375732083367,2861.55400466683,2.96429966546907,0.994825964252126,9.10000038146973,5.66551271,73.5134634146342,31989897
2009,YR2009,Thailand,THA,-0.690733346164549,4212.05490158881,-1.18980045036515,-0.845716092316796,1.49000000953674,4.11247893198855,73.5874146341463,66881867
2010,YR2010,Egypt,EGY,5.14510637007493,2602.47954869567,3.09166937887365,11.26518827,8.97999954223633,4.79725822,70.3414146341464,84107606
2010,YR2010,Turkey,TUR,8.48737218680751,10672.0569256642,7.00581963995472,8.566444206,10.6599998474121,5.61321761,74.0940487804878,72326914
2010,YR2010,India,IND,10.2599630645545,1345.77015320926,8.76318441351715,11.99229692,3.54999995231628,4.27967981,66.6399268292683,1230980691
2010,YR2010,Iran,IRN,6.57737435246462,6273.37844112131,5.31969077158239,10.13714717,13.5200004577637,8.01924969,73.9561951219512,74567511
2010,YR2010,Brazil,BRA,7.52822356216525,11224.1540829355,6.48992654052229,5.038316946,8.48799991607666,8.26736921,73.7695609756098,196796269
2010,YR2010,South Africa,ZAF,3.03977706276746,7362.76138986481,1.57719572452517,4.257415985,24.6870002746582,8.5041601,55.8696097560976,50979432.3622277
2010,YR2010,Mexico,MEX,5.11019848994358,8959.5814158753,3.48522871260994,4.156727837,5.3289999961853,6.39444283,76.0338536585366,117318941
2010,YR2010,China,CHN,10.6361404631443,4560.5124871009,10.1031007232278,3.325774987,4.19999980926514,4.88633979,75.2660975609756,1337705000
2010,YR2010,Morocco,MAR,3.8157179167666,2834.20471989688,2.47115403809501,0.987355331,9.10000038146973,5.85885463,73.9410731707317,32409639
2010,YR2010,Thailand,THA,7.5135906579751,5075.30217639529,6.99058479179,3.247588424,1.03999996185303,3.80909637093027,73.8941951219512,67208808
2011,YR2011,Egypt,EGY,1.77959403300399,2747.48032671166,-0.341314769486303,10.0539169,12,5.03966667,70.5349024390244,85897561
2011,YR2011,Turkey,TUR,11.1134955478506,11341.1339492926,9.47494756266443,6.471879671,8.79599952697754,5.28676115,74.3694146341463,73409455
2011,YR2011,India,IND,6.63836379999493,1461.67195733892,5.24853652830708,8.857845297,3.53699994087219,4.33115071,67.0316585365854,1247236029
2011,YR2011,Iran,IRN,3.74969048564738,7842.4346728734,2.47972001083652,20.62833206,12.3000001907349,7.12442249,74.3946097560976,75491582
2011,YR2011,Brazil,BRA,3.97442540629392,13167.4728917533,2.98515314411729,6.636198657,7.78000020980835,8.0901717,74.100512195122,198686688
2011,YR2011,South Africa,ZAF,3.28419713479731,8049.95422376738,1.7869007523567,5.000472634,24.6429996490479,8.61362713,57.1810731707317,51729345.3578159
2011,YR2011,Mexico,MEX,4.04461387888595,9834.47268850955,2.49728923142905,3.407379617,5.19399976730347,6.04343893,76.1901951219512,119090017
2011,YR2011,China,CHN,9.53644300817641,5633.79610636071,9.01285403513992,5.410918114,4.34000015258789,5.02886408,75.4538292682927,1344130000
2011,YR2011,Morocco,MAR,5.24569729729485,3039.91601555658,3.80473915598549,0.92236032,8.90999984741211,5.98875179,74.320243902439,32858823
2011,YR2011,Thailand,THA,0.839959472432227,5491.15998143099,0.360142575032498,3.809820409,0.660000026226044,4.11984591467243,74.1673902439024,67530130
2012,YR2012,Egypt,EGY,2.21560878179854,3181.44170830415,-0.0142826898371737,7.11815562,12.6700000762939,5.29360162,70.7281951219512,87813257
2012,YR2012,Turkey,TUR,4.78994020703441,11720.3084269453,3.15926136868372,8.891569965,8.14900016784668,5.2363833,74.6362926829268,74569867
2012,YR2012,India,IND,5.45638755164701,1446.98540954319,4.13471778556264,9.312445605,3.62299990653992,4.389042,67.4000731707317,1263065852
2012,YR2012,Iran,IRN,-6.60868725474589,7680.60064376677,-7.78380165463558,27.35738864,12.210000038147,6.9838344,74.8028292682927,76453574
2012,YR2012,Brazil,BRA,1.9211503175375,12291.4668523291,0.968670430487848,5.40196475,7.35200023651123,8.26089862,74.4104390243903,200560983
2012,YR2012,South Africa,ZAF,2.21325897786599,7548.16369793332,0.700360060774656,5.653583003,24.7269992828369,8.79451471,58.5204146341463,52506515.0772335
2012,YR2012,Mexico,MEX,4.01817386885878,9820.53257157551,2.52172195337761,4.111508546,4.9229998588562,6.21482997,76.3535853658537,120828307
2012,YR2012,China,CHN,7.85626211019157,6337.8829926902,7.33203098417614,2.643051771,4.46999979019165,5.26451547,75.6280487804878,1350695000
2012,YR2012,Morocco,MAR,3.00996126221978,2904.74672773209,1.5389702796232,1.278741213,8.98999977111816,6.14685256,74.6606585365854,33333789
2012,YR2012,Thailand,THA,7.24296729413834,5859.9156220989,6.74685697545702,3.02,0.579999983310699,4.16954890790603,74.4168048780488,67843979
2013,YR2013,Egypt,EGY,2.18546605362155,3213.38915790942,-0.0835644391322887,9.42157654,13.210000038147,5.46252124,70.920243902439,89807433
