Time,Time Code,Country Name,Country Code,GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (current US$) [NY.GDP.PCAP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Health expenditure, total (% of GDP) [SH.XPD.TOTL.ZS]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Population, total [SP.POP.TOTL]"
1998,YR1998,United States,USA,4.44991096328404,32949.1977640346,3.23939248122606,1.55227909874323,4.5,12.98733834,76.5804878048781,275854000
1998,YR1998,France,FRA,3.5562012522861,25101.3687369434,3.17518248270427,0.595238095238107,12.6149997711182,9.86474371,78.6048780487805,60186291
1998,YR1998,Italy,ITA,1.61607318678153,22252.3577138885,1.58683836796614,1.96293969849278,12.1190004348755,7.55160371,78.9756097560976,56906744
1998,YR1998,Sweden,SWE,4.2267916931841,30143.627458278,4.16894924547191,-0.1360191722262,8.94099998474121,8.11535567,79.3390243902439,8850974
1998,YR1998,Canada,CAN,3.8817591438217,20887.8394667666,2.98642510050648,0.995942456658077,8.30000019073486,8.82742133,78.6624390243902,30247900
1998,YR1998,Austria,AUT,3.55996691871002,27289.6307093023,3.44639457893709,0.921274845497793,5.52299976348877,9.99743397,77.6707317073171,7976789
1999,YR1999,Norway,NOR,2.01330755441624,36371.3957875661,1.31714803680028,2.33313890509124,3.24699997901917,9.14228558,78.2829268292683,4461913
1999,YR1999,Australia,AUS,5.00680702601657,20561.4767826095,3.81392614729981,1.46542827657379,6.87200021743774,7.78975897,78.9317073170732,18926000
1999,YR1999,Germany,DEU,1.98713494928661,26795.9911316814,1.9212372937244,0.56977634152565,8.85499954223633,10.04867111,77.7268292682927,82100243
1999,YR1999,Switzerland,CHE,1.6433720195066,40577.3366287001,1.15976863661558,0.824829931972728,3.14499998092651,10.00292799,79.580487804878,7143991
1999,YR1999,United States,USA,4.68519960839866,34620.9288990826,3.48993353202123,2.18802719697377,4.19999980926514,12.99005116,76.5829268292683,279040000
1999,YR1999,France,FRA,3.40709914884665,24799.2960096043,2.87649107622352,0.533377781481773,12.5139999389648,9.85689755,78.7560975609756,60496715
1999,YR1999,Italy,ITA,1.55985089503936,21936.8225977313,1.54276910718197,1.65562913907255,11.6899995803833,7.62970381,79.4243902439024,56916317
1999,YR1999,Sweden,SWE,4.53015275187818,30577.0817743892,4.44872711249926,0.454014787909976,7.60699987411499,8.19761871,79.4414634146342,8857874
1999,YR1999,Canada,CAN,5.16321090007285,22167.2258498882,4.296712273906,1.73484295105917,7.59999990463257,8.72990945,78.8829268292683,30499200
1999,YR1999,Austria,AUT,3.58998775085415,27116.6760790806,3.38863574614194,0.562409389869581,4.69799995422363,10.18758732,77.8756097560976,7992324
2000,YR2000,Norway,NOR,3.20528507481733,38146.7153917477,2.53760563015344,3.08606790977934,3.45799994468689,8.27250866,78.6341463414634,4490967
2000,YR2000,Australia,AUS,3.86786879656171,21690.9209985418,2.63683416925427,4.47518307567127,6.28299999237061,8.07814515,79.2341463414634,19153000
2000,YR2000,Germany,DEU,2.96204536784524,23718.746699471,2.82269660443546,1.47133434804668,7.91699981689453,10.10314295,77.9268292682927,82211508
2000,YR2000,Switzerland,CHE,3.94610250796292,37813.234256795,3.36361078775995,1.54339208906136,2.66599988937378,9.90805016,79.6804878048781,7184250
2000,YR2000,United States,USA,4.09217644881066,36449.8551155349,2.94029177499525,3.37685727149934,4,13.06983845,76.6365853658537,282162411
2000,YR2000,France,FRA,3.87516225904459,22465.6418414637,3.16612014112732,1.69941142336033,10.7430000305176,9.77454768,79.0560975609756,60912498
2000,YR2000,Italy,ITA,3.71010798674733,20051.2426046363,3.6631341831943,2.51931830210645,10.8420000076294,7.91371676,79.7780487804878,56942108
2000,YR2000,Sweden,SWE,4.73528713324107,29283.0050461572,4.5672428934395,1.03725464876035,5.46600008010864,8.17961312,79.6439024390244,8872109
2000,YR2000,Canada,CAN,5.18269028580526,24124.169174631,4.25801706109688,2.71943995691974,6.80000019073486,8.66856172,79.2365853658537,30769700
2000,YR2000,Austria,AUT,3.36840771488365,24517.2674460147,3.12013978558619,2.39518551185591,4.68699979782104,10.06456722,78.1268292682927,8011566
2001,YR2001,Norway,NOR,2.08532803770703,38549.5893413937,1.57003330523038,3.01737756714058,3.73799991607666,8.64555138,78.7853658536585,4513751
2001,YR2001,Australia,AUS,1.93005426100632,19517.8416767171,0.564896165510433,4.38084112149534,6.74200010299683,8.17867869,79.6341463414634,19413000
2001,YR2001,Germany,DEU,1.69547145188611,23687.3168928198,1.52453769484924,1.98385685111348,7.77299976348877,10.15409317,78.3292682926829,82349925
2001,YR2001,Switzerland,CHE,1.44659480163966,38538.6444695451,0.806696608766913,0.989020399562855,2.49000000953674,10.28167391,80.1804878048781,7229854
2001,YR2001,United States,USA,0.975981833932124,37273.6181034176,-0.018489777756713,2.82617111885425,4.69999980926514,13.72876259,76.8365853658537,284968955
2001,YR2001,France,FRA,1.95444942459253,22527.3177509504,1.2151274173554,1.6302575806981,9.10999965667725,9.88690294,79.1585365853659,61357431
2001,YR2001,Italy,ITA,1.77218596983899,20400.8109026282,1.71503902458585,2.787816210635,9.59500026702881,8.11320938,80.1268292682927,56974100
2001,YR2001,Sweden,SWE,1.56341027920739,26969.2445747257,1.29110814446653,2.40595834145437,4.73000001907349,8.85949228,79.7951219512195,8895960
2001,YR2001,Canada,CAN,1.77081908904144,23691.5947188738,0.748589118557064,2.52512013979904,7.19999980926514,9.09586921,79.4878048780488,31081900
2001,YR2001,Austria,AUT,1.35051607992412,24489.7355313151,0.963288543251693,2.66344072205164,4.00699996948242,10.11903601,78.5756097560976,8042293
2002,YR2002,Norway,NOR,1.43770880477123,43061.1503812416,0.892136999881444,1.28814598987886,4.02199983596802,9.61619197,78.9878048780488,4538159
2002,YR2002,Australia,AUS,3.85292705053632,20081.817625797,2.59304033463576,3.0031710501772,6.36800003051758,8.39043833,79.9365853658537,19651400
2002,YR2002,Germany,DEU,0,25205.164445175,-0.167987062923132,1.42080671307324,8.48200035095215,10.39990223,78.2292682926829,82488495
2002,YR2002,Switzerland,CHE,0.143394374897497,41336.7219170303,-0.611301385931668,0.642699252979826,2.92400002479553,10.60657136,80.3853658536585,7284753
2002,YR2002,United States,USA,1.78612768745552,38166.0378407812,0.8461259531976,1.58603162650583,5.80000019073486,14.54940527,76.9365853658537,287625193
2002,YR2002,France,FRA,1.11845689155015,24275.2426027905,0.385760675538592,1.91690728264391,9.16899967193604,10.22030799,79.2609756097561,61805267
2002,YR2002,Italy,ITA,0.248546306466139,22196.5073567255,0.0993708516383975,2.4610748367655,9.20800018310547,8.22996699,80.2292682926829,57059007
2002,YR2002,Sweden,SWE,2.07357721266493,29571.7044643283,1.74193087976195,2.15848213589265,4.96500015258789,9.22815647,79.8463414634146,8924958
2002,YR2002,Canada,CAN,3.01001630759674,24167.8043060561,2.09001421692147,2.25839440940856,7.69999980926514,9.36996095,79.590243902439,31362000
2002,YR2002,Austria,AUT,1.65585494261917,26351.3756769542,1.1569562438951,1.80210199853864,4.84899997711182,10.27003327,78.6780487804878,8081957
2003,YR2003,Norway,NOR,0.919841882241585,50111.6544494522,0.329646553170164,2.47539742619227,4.22100019454956,9.85260059,79.390243902439,4564855
2003,YR2003,Australia,AUS,3.06830485081724,23465.3855857164,1.80426058010144,2.77073524085476,5.92899990081787,8.31845119,80.2390243902439,19895400
2003,YR2003,Germany,DEU,-0.709906171880789,30359.9521525666,-0.764861234086325,1.03422339225278,9.7790002822876,10.61578862,78.3804878048781,82534176
2003,YR2003,Switzerland,CHE,0.0497081491373024,47960.5649721577,-0.689833454369023,0.638349279762342,4.11600017547607,10.933913,80.5365853658537,7339001
2003,YR2003,United States,USA,2.80677595648093,39677.1983481058,1.92695687570385,2.27009497336112,6,15.05869771,77.0365853658537,290107933
2003,YR2003,France,FRA,0.819531669596628,29691.1815836764,0.107473469697126,2.10907373888375,8.79399967193604,10.42832417,79.1146341463415,62244884
2003,YR2003,Italy,ITA,0.151323894882054,27387.2257970921,-0.292868099217159,2.67647058823527,8.86600017547607,8.17185036,79.9829268292683,57313203
2003,YR2003,Sweden,SWE,2.38574023559717,36961.4253671424,2.00547802491037,1.92565534892398,5.55499982833862,9.31003467,80.0951219512195,8958229
2003,YR2003,Canada,CAN,1.80227331205884,28172.1488309084,0.793120836367905,2.75856321360113,7.59999990463257,9.54031491,79.8390243902439,31676000
2003,YR2003,Austria,AUT,0.756156575984136,32102.9305523558,0.266532716295046,1.35554112494968,4.77799987792969,10.48033992,78.6317073170732,8121423
2004,YR2004,Norway,NOR,3.9590380343209,57570.2691601943,3.34652346543373,0.465391150181005,4.25600004196167,9.44112199,79.8414634146342,4591910
2004,YR2004,Australia,AUS,4.14567139532218,30472.3797728289,2.945228428833,2.34361233480175,5.39499998092651,8.57432053,80.490243902439,20127400
2004,YR2004,Germany,DEU,1.16997041286515,34165.9340305131,1.19193652221034,1.66573608784668,10.7270002365112,10.37086787,78.6804878048781,82516260
2004,YR2004,Switzerland,CHE,2.8429483567147,53255.9763084633,2.13840361762301,0.802903083867378,4.31599998474121,10.96120293,81.0878048780488,7389625
2004,YR2004,United States,USA,3.78574284969444,41921.8097617892,2.82965348869607,2.67723669309173,5.5,15.13565701,77.4878048780488,292805298
2004,YR2004,France,FRA,2.78642411077925,33874.7425478435,2.03236671531823,2.1348747591519,9.40200042724609,10.53472683,80.1634146341463,62704897
2004,YR2004,Italy,ITA,1.5819360266985,31174.5611761064,0.926638079579305,2.21522008975457,7.86600017547607,8.49431614,80.7804878048781,57685327
2004,YR2004,Sweden,SWE,4.32052981005691,42442.2204473133,3.91104399816003,0.373659828721889,6.69299983978271,9.08797098,80.4975609756098,8993531
2004,YR2004,Canada,CAN,3.08596120909861,31979.8719510723,2.05816243973769,1.85725871857261,7.19999980926514,9.55593893,80.1414634146341,31995000
2004,YR2004,Austria,AUT,2.70574308750665,36693.4026205182,2.0705157293811,2.06122815101208,5.83400011062622,10.55988254,79.1804878048781,8171966
2005,YR2005,Norway,NOR,2.62472053619827,66775.3943971756,1.92814609276685,1.52205882352938,4.38100004196167,8.89402506,80.0414634146342,4623291
2005,YR2005,Australia,AUS,3.20354813216642,34016.7148304822,1.85042729888826,2.66873278236914,5.03299999237061,8.45389263,80.8414634146341,20394800
2005,YR2005,Germany,DEU,0.70671394810023,34696.62091671,0.763909705673285,1.5469107551487,11.1669998168945,10.51754561,78.9317073170732,82469422
2005,YR2005,Switzerland,CHE,3.03830534796717,54797.5466345741,2.38035006275577,1.17197166744007,4.43699979782104,10.86294204,81.2365853658537,7437115
2005,YR2005,United States,USA,3.34521606334877,44307.9205848603,2.39704601602841,3.39274684549547,5.09999990463257,15.15399054,77.4878048780488,295516599
2005,YR2005,France,FRA,1.60771381415587,34879.7263291899,0.844668773168891,1.73558708119559,8.94600009918213,10.59988615,80.1634146341463,63179356
2005,YR2005,Italy,ITA,0.949664837339867,31959.2621538188,0.454825968130962,1.99906585707621,7.73000001907349,8.70707069,80.7829268292683,57969484
2005,YR2005,Sweden,SWE,2.8183296177564,43085.353145957,2.40793636570042,0.453170852576175,7.48600006103516,9.06150305,80.5463414634146,9029572
2005,YR2005,Canada,CAN,3.20138213653979,36189.5883840265,2.18891499933743,2.21355203439763,6.80000019073486,9.57259884,80.2926829268293,32312000
2005,YR2005,Austria,AUT,2.14068259595112,38242.0425174699,1.44719650723226,2.30476587870191,5.62799978256226,10.53141508,79.3317073170732,8227829
2006,YR2006,Norway,NOR,2.39509246769811,74114.697150083,1.57372189707128,2.3321503585138,3.3989999294281,8.43055064,80.3439024390244,4660677
2006,YR2006,Australia,AUS,2.97805438554232,36118.2838130869,1.47004399394423,3.53848733858798,4.78200006484985,8.49118995,81.0414634146342,20697900
2006,YR2006,Germany,DEU,3.70015957205484,36447.8723183195,3.81719675220205,1.57742924103114,10.25,10.34100073,79.1317073170732,82376451
2006,YR2006,Switzerland,CHE,4.01278550769901,57348.9278823975,3.36208834699652,1.05877758998626,4,10.38772207,81.490243902439,7483934
2006,YR2006,United States,USA,2.666625826122,46437.0671173065,1.6814164585622,3.22594410070408,4.59999990463257,15.2700426,77.6878048780488,298379912
2006,YR2006,France,FRA,2.37494689958575,36544.5085344191,1.66368007586041,1.6837264500819,8.93599987030029,10.52922033,80.8121951219512,63621376
2006,YR2006,Italy,ITA,2.00658762971075,33410.7482014867,1.70045723040582,2.06978661049542,6.77699995040894,8.81849072,81.2829268292683,58143979
2006,YR2006,Sweden,SWE,4.68812715248721,46256.4716010495,4.10092628863023,1.36021468627677,7.06599998474121,8.94799761,80.7487804878049,9080505
2006,YR2006,Canada,CAN,2.6234126230555,40386.6994835116,1.80891296208547,2.00202539534157,6.30000019073486,9.75077613,80.2926829268293,32570505
2006,YR2006,Austria,AUT,3.35083135763318,40430.993614499,2.84071680200452,1.44961845101615,5.24300003051758,10.35154773,79.8804878048781,8268641
2007,YR2007,Norway,NOR,2.92976604271844,85128.6575906714,1.87020748968634,0.728997098166896,2.49300003051758,8.58441414,80.3951219512195,4709153
2007,YR2007,Australia,AUS,3.74972737014126,40991.9828858155,3.10364526563053,2.33236151603499,4.3769998550415,8.5306305,81.2926829268293,20827600
2007,YR2007,Germany,DEU,3.26053529682157,41814.8190965222,3.39870617015168,2.29834058035326,8.65799999237061,10.1804053,79.5341463414634,82266372
2007,YR2007,Switzerland,CHE,4.14034836873935,63223.467775151,3.21380186913447,0.732636420645752,3.65199995040894,10.20985654,81.7414634146342,7551117
2007,YR2007,United States,USA,1.77857023965289,48061.5376613353,0.815188220500147,2.85267248150136,4.59999990463257,15.56604376,77.9878048780488,301231207
2007,YR2007,France,FRA,2.36149887323958,41600.5839748157,1.7301317098505,1.48807352833904,8.05399990081787,10.44898821,81.1121951219512,64016229
2007,YR2007,Italy,ITA,1.47387150330277,37698.7857302579,0.962787146595034,1.82144459398838,6.07499980926514,8.48168567,81.4341463414634,58438310
2007,YR2007,Sweden,SWE,3.40494889523524,53324.3793724756,2.64098300147484,2.21216883436735,6.16099977493286,8.91722313,80.9,9148092
2007,YR2007,Canada,CAN,2.06274769025849,44544.5268004039,1.07767305861599,2.13838399266843,6,9.834884,80.5439024390244,32887928
2007,YR2007,Austria,AUT,3.621510423492,46586.6502529235,3.2861686805866,2.16859905342347,4.85799980163574,10.40127692,80.1804878048781,8295487
2008,YR2008,Norway,NOR,0.384306041698409,96880.5096146393,-0.859052418562328,3.76616076447442,2.54999995231628,8.4020757,80.5926829268293,4768212
2008,YR2008,Australia,AUS,3.6981406851839,49664.6850434485,1.64069211710259,4.3526432415321,4.23400020599365,8.78349607,81.3951219512195,21249200
2008,YR2008,Germany,DEU,1.08231540391905,45699.1983232962,1.27469903780695,2.62838306731436,7.52500009536743,10.39246762,79.7365853658537,82110097
2008,YR2008,Switzerland,CHE,2.27724008512389,72119.5608730311,0.985908308062307,2.42663703337895,3.34999990463257,10.2889506,81.9926829268293,7647675
2008,YR2008,United States,USA,-0.291621458693953,48401.4273403899,-1.23028216873425,3.839100296651,5.80000019073486,16.02261006,78.0390243902439,304093966
2008,YR2008,France,FRA,0.195294765594184,45413.065712185,-0.363092336996431,2.8139150434845,7.48400020599365,10.5698701,81.2146341463415,64374990
2008,YR2008,Italy,ITA,-1.05040528428572,40640.1846549619,-1.70374943371795,3.37504406062734,6.72300004959106,8.88584923,81.4853658536586,58826731
2008,YR2008,Sweden,SWE,-0.55704762769993,55746.8423811175,-1.32873159177315,3.43704910602863,6.2350001335144,9.22835422,81.1,9219637
2008,YR2008,Canada,CAN,1.00036097295921,46596.3359912609,-0.0867689359278216,2.37027067444293,6.09999990463257,10.0314672,80.6951219512195,33245773
2008,YR2008,Austria,AUT,1.54726383930861,51386.3766511975,1.22987586181074,3.21592066034734,4.12799978256226,10.60392998,80.4317073170732,8321496
2009,YR2009,Norway,NOR,-1.62253326892426,80017.7768095085,-2.8554079488635,2.16684723726952,3.1029999256134,9.48566447,80.7951219512195,4828726
2009,YR2009,Australia,AUS,1.81195719876368,42742.9989811703,-0.26495660054448,1.82011224025482,5.56099987030029,9.04605596,81.5439024390244,21691700
2009,YR2009,Germany,DEU,-5.61886043465857,41732.707253158,-5.37941105028064,0.312737722931253,7.74200010299683,11.40325491,79.8365853658537,81902307
2009,YR2009,Switzerland,CHE,-2.12961851090277,69672.0047147337,-3.34488578655299,-0.480579910474559,4.11600017547607,11.00053859,82.0439024390244,7743831
2009,YR2009,United States,USA,-2.77552957416808,47001.5553496818,-3.62412411472206,-0.355546266299721,9.30000019073486,16.99914257,78.390243902439,306771529
2009,YR2009,France,FRA,-2.94134105462597,41631.1314123702,-3.43941226828622,0.0880841693173368,9.14700031280518,11.28059369,81.4146341463415,64707044
2009,YR2009,Italy,ITA,-5.48205395708311,36976.8451179565,-5.91171090086023,0.750149177393313,7.74900007247925,9.41489657,81.6365853658537,59095365
2009,YR2009,Sweden,SWE,-5.18465903007937,46207.0592032962,-5.98896428366292,-0.494460544377932,8.35099983215332,9.93895273,81.3512195121951,9298515
2009,YR2009,Canada,CAN,-2.94958764276713,40773.4543637445,-4.05432396205717,0.299466803008995,8.30000019073486,11.17309256,80.9463414634146,33628571
2009,YR2009,Austria,AUT,-3.79907504838874,47654.1872090808,-4.05074666519164,0.50631250889964,5.30100011825562,11.19443731,80.3317073170732,8343323
2010,YR2010,Norway,NOR,0.601886135316065,87646.7534630855,-0.643504726154404,2.399257688,3.52099990844727,9.2556665,80.9975609756098,4889252
2010,YR2010,Australia,AUS,2.00587970060417,51874.0804819957,0.431465530500105,2.845225682,5.21099996566772,9.01527191,81.6951219512195,22031750
2010,YR2010,Germany,DEU,4.07993330487069,41785.556912554,4.23950434523579,1.103808561,6.96600008010864,11.25156004,79.9878048780488,81776930
2010,YR2010,Switzerland,CHE,2.9538167684874,74276.7184159425,1.88705809359988,0.698510114,4.54400014877319,11.07054472,82.2463414634147,7824909
2010,YR2010,United States,USA,2.53192061616315,48373.8788155779,1.67789814349098,1.640043442,9.60000038146973,17.0167582,78.5414634146342,309348193
2010,YR2010,France,FRA,1.96565737478667,40703.3427911985,1.46315113884789,1.529639382,9.30399990081787,11.19721933,81.6634146341463,65027512
2010,YR2010,Italy,ITA,1.68652327902943,35849.3736358594,1.3742250063838,1.539893392,8.36200046539307,9.41991203,82.0365853658537,59277417
2010,YR2010,Sweden,SWE,5.98892654713985,52076.2559134864,5.08918555076762,1.157988027,8.60999965667725,9.46876598,81.4512195121951,9378126
2010,YR2010,Canada,CAN,3.08351421988722,47447.4760241936,1.94157755861598,1.776871541,8.10000038146973,11.20113293,81.1975609756098,34005274
2010,YR2010,Austria,AUT,1.92867305613767,46657.0629004957,1.68393662063365,1.813535031,4.82000017166138,11.16524816,80.5804878048781,8363404
2011,YR2011,Norway,NOR,0.968780177051826,100574.986143004,-0.332517730714443,1.300970874,3.21499991416931,9.13551098,81.2951219512195,4953088
2011,YR2011,Australia,AUS,2.37282070033223,62245.100292102,0.960159777113233,3.303850156,5.08099985122681,9.19934655,81.8951219512195,22340024
2011,YR2011,Germany,DEU,3.66000015503516,46810.3279588057,5.59948142845823,2.075172931,5.82399988174438,10.93273699,80.4365853658537,80274983
2011,YR2011,Switzerland,CHE,1.80455391510743,87998.4446849282,0.67888017909479,0.23134621,4.03700017929077,11.21213823,82.6951219512195,7912398
2011,YR2011,United States,USA,1.60145467247139,49790.6654782305,0.846716825467908,3.156841569,8.89999961853027,17.05713122,78.6414634146341,311663358
2011,YR2011,France,FRA,2.07922917455807,43810.200880127,1.58672016167978,2.117486809,9.2480001449585,11.33488998,82.1146341463415,65342776
2011,YR2011,Italy,ITA,0.576624660417949,38334.684770025,0.403803350348994,2.741438213,8.35900020599365,9.27499911,82.1878048780488,59379449
2011,YR2011,Sweden,SWE,2.66440795069538,59593.2871119719,1.89205741018041,2.961150738,7.80399990081787,11.70251308,81.8024390243903,9449213
2011,YR2011,Canada,CAN,3.1412190013904,52082.2107601003,2.12759167534738,2.912135089,7.5,10.82129629,81.4487804878049,34342780
2011,YR2011,Austria,AUT,2.80799993211767,51126.7413919311,2.46203727497377,3.266938912,4.56400012969971,10.93557307,80.9829268292683,8391643
2012,YR2012,Norway,NOR,2.74881764249504,101563.702677597,1.40809662014092,0.709219858,3.12299990653992,9.15682812,81.4512195121951,5018573
2012,YR2012,Australia,AUS,3.63424961605661,67677.6347662796,1.86403335886229,1.762780156,5.22100019454956,9.35738514,82.0463414634146,22728254
2012,YR2012,Germany,DEU,0.491992829138056,44065.2489082767,0.303518386068347,2.008491182,5.37900018692017,10.99191973,80.5390243902439,80425823
2012,YR2012,Switzerland,CHE,1.04810263610355,83164.3879543217,-0.0191693713695145,-0.692544621,4.18599987030029,11.58918948,82.6975609756098,7996861
2012,YR2012,United States,USA,2.22403085385714,51450.1222950581,1.46385094621371,2.069337265,8.10000038146973,17.01736133,78.7414634146342,313998379
2012,YR2012,France,FRA,0.18269303354748,40838.024436834,-0.301002029280724,1.9556855,9.8149995803833,11.43898967,81.9682926829268,65659790
2012,YR2012,Italy,ITA,-2.81901912719412,34814.1243593936,-3.08060924262115,3.04136253,10.6549997329712,9.28206804,82.2390243902439,59539717
2012,YR2012,Sweden,SWE,-0.286320615444041,57134.0770682404,-1.02124409458247,0.888377507,7.97599983215332,11.80240408,81.7048780487805,9519374
2012,YR2012,Canada,CAN,1.74547228318005,52496.6948704709,0.551584748306837,1.515678231,7.30000019073486,10.77921223,81.583512195122,34750545
2012,YR2012,Austria,AUT,0.745756100086155,48333.572726737,0.287464002867296,2.485675087,4.86499977111816,11.16821981,80.9365853658537,8429991
2013,YR2013,Norway,NOR,0.998705450283978,102910.435039364,-0.215158446257121,2.131709174,3.42300009727478,9.39187284,81.7512195121951,5079623
2013,YR2013,Australia,AUS,2.56985608805907,67792.3038620501,0.843454781040577,2.449888641,5.6560001373291,9.36373848,82.1487804878049,23117353
2013,YR2013,Germany,DEU,0.489584482494635,46530.9114275776,0.2157220462623,1.504722267,5.23099994659424,11.16480314,80.490243902439,80645605
