,tweet_id,tweet_date,tweet_url,retweet_count,favorite_count,name,dog_stage,dog_gender,rating_numerator,rating_denominator,jpg_url,prediction,confidence
361,693647888581312512,2016-01-31 04:11:58,https://twitter.com/dog_rates/status/693647888581312512/photo/1,660,2915,,NaN,NaN,7.0,10.0,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,NaN,0.0
362,693942351086120961,2016-01-31 23:42:03,https://twitter.com/dog_rates/status/693942351086120961/photo/1,409,1866,Kobe,NaN,M,10.0,10.0,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,Groenendael,0.550796
363,694001791655137281,2016-02-01 03:38:15,"https://twitter.com/dog_rates/status/694001791655137281/photo/1,https://twitter.com/dog_rates/status/694001791655137281/photo/1",1161,3647,Chester,NaN,M,11.0,10.0,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,Pembroke,0.769999
364,694183373896572928,2016-02-01 15:39:48,"https://twitter.com/dog_rates/status/694183373896572928/photo/1,https://twitter.com/dog_rates/status/694183373896572928/photo/1",1031,3183,Lola,NaN,F,9.0,10.0,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,Pekinese,0.08087000000000001
365,694206574471057408,2016-02-01 17:11:59,https://twitter.com/dog_rates/status/694206574471057408/photo/1,2268,4522,,NaN,NaN,10.0,10.0,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,Shih-Tzu,0.352547
366,694352839993344000,2016-02-02 02:53:12,"https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1",690,2205,Oliviér,NaN,M,10.0,10.0,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,Australian Terrier,0.407886
367,694669722378485760,2016-02-02 23:52:22,"https://twitter.com/dog_rates/status/694669722378485760/photo/1,https://twitter.com/dog_rates/status/694669722378485760/photo/1",15961,37920,Phil,NaN,M,12.0,10.0,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,NaN,0.0
368,694905863685980160,2016-02-03 15:30:43,https://twitter.com/dog_rates/status/694905863685980160/photo/1,1042,2996,Archie,NaN,M,10.0,10.0,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,NaN,0.0
369,695051054296211456,2016-02-04 01:07:39,"https://twitter.com/dog_rates/status/695051054296211456/photo/1,https://twitter.com/dog_rates/status/695051054296211456/photo/1",877,2869,Brian,NaN,M,6.0,10.0,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,Boston Bull,0.761454
370,695064344191721472,2016-02-04 02:00:27,https://twitter.com/dog_rates/status/695064344191721472/video/1,670,1741,,NaN,NaN,4.0,10.0,https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg,NaN,0.0
371,695314793360662529,2016-02-04 18:35:39,"https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1,https://twitter.com/dog_rates/status/695314793360662529/photo/1",1644,3939,Colin,NaN,M,10.0,10.0,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,Maltese Dog,0.678547
372,695409464418041856,2016-02-05 00:51:51,https://twitter.com/dog_rates/status/695409464418041856/photo/1,3957,9302,Bob,NaN,M,10.0,10.0,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,Pug,0.997445
373,695446424020918272,2016-02-05 03:18:42,https://twitter.com/dog_rates/status/695446424020918272/photo/1,2000,4711,,NaN,NaN,12.0,10.0,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,Basenji,0.748904
374,695629776980148225,2016-02-05 15:27:17,"https://twitter.com/dog_rates/status/695629776980148225/photo/1,https://twitter.com/dog_rates/status/695629776980148225/photo/1",2340,4946,Calvin,NaN,M,8.0,10.0,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,Old English Sheepdog,0.693857
375,695794761660297217,2016-02-06 02:22:53,https://twitter.com/dog_rates/status/695794761660297217/photo/1,865,3441,Wyatt,NaN,M,13.0,10.0,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,Samoyed,0.962139
376,695816827381944320,2016-02-06 03:50:33,https://twitter.com/dog_rates/status/695816827381944320/photo/1,1300,3239,,NaN,NaN,11.0,10.0,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,Pomeranian,0.382234
377,696405997980676096,2016-02-07 18:51:43,https://twitter.com/dog_rates/status/696405997980676096/photo/1,1265,3471,Berb,NaN,M,7.0,10.0,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,Borzoi,0.132845
378,696488710901260288,2016-02-08 00:20:23,https://twitter.com/dog_rates/status/696488710901260288/photo/1,1146,2747,,NaN,NaN,12.0,10.0,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,Briard,0.369063
379,699072405256409088,2016-02-15 03:27:04,https://twitter.com/dog_rates/status/699072405256409088/video/1,1307,3234,,NaN,NaN,12.0,10.0,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,Shih-Tzu,0.599587
380,693155686491000832,2016-01-29 19:36:08,"https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1",3563,8529,Dunkin,NaN,M,12.0,10.0,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,Shih-Tzu,0.69748
381,699079609774645248,2016-02-15 03:55:41,"https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1",729,2635,Reagan,NaN,M,8.0,10.0,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,Schipperke,0.667324
382,699323444782047232,2016-02-15 20:04:36,https://twitter.com/dog_rates/status/699323444782047232/photo/1,967,3409,,NaN,NaN,10.0,10.0,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,Labrador Retriever,0.309696
383,702684942141153280,2016-02-25 02:42:00,https://twitter.com/dog_rates/status/702684942141153280/photo/1,1197,3471,Lucy,NaN,F,11.0,10.0,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,Golden Retriever,0.514085
384,702932127499816960,2016-02-25 19:04:13,https://twitter.com/dog_rates/status/702932127499816960/photo/1,803,2782,Chip,NaN,M,6.0,10.0,https://pbs.twimg.com/media/CcFRCfRW4AA5a72.jpg,NaN,0.0
385,703041949650034688,2016-02-26 02:20:37,https://twitter.com/dog_rates/status/703041949650034688/photo/1,13916,28538,,NaN,NaN,10.0,10.0,https://pbs.twimg.com/media/CcG07BYW0AErrC9.jpg,NaN,0.0
386,703079050210877440,2016-02-26 04:48:02,"https://twitter.com/dog_rates/status/703079050210877440/photo/1,https://twitter.com/dog_rates/status/703079050210877440/photo/1",3423,7955,,NaN,NaN,11.0,10.0,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,Pembroke,0.778503
387,703356393781329922,2016-02-26 23:10:06,https://twitter.com/dog_rates/status/703356393781329922/photo/1,426,2052,Socks,NaN,NaN,9.0,10.0,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,Border Collie,0.894842
388,703382836347330562,2016-02-27 00:55:11,"https://twitter.com/dog_rates/status/703382836347330562/photo/1,https://twitter.com/dog_rates/status/703382836347330562/photo/1",1265,3779,Charlie,NaN,M,12.0,10.0,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,Golden Retriever,0.945664
389,703631701117943808,2016-02-27 17:24:05,"https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1",761,2804,Bella,NaN,F,11.0,10.0,https://pbs.twimg.com/media/CcPNS4yW8AAd-Et.jpg,NaN,0.0
390,703769065844768768,2016-02-28 02:29:55,"https://twitter.com/dog_rates/status/703769065844768768/photo/1,https://twitter.com/dog_rates/status/703769065844768768/photo/1",1253,3559,,NaN,NaN,10.0,10.0,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,Boxer,0.838994
391,703774238772166656,2016-02-28 02:50:28,https://twitter.com/dog_rates/status/703774238772166656/photo/1,516,1990,,NaN,NaN,10.0,10.0,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,Labrador Retriever,0.990119
392,704054845121142784,2016-02-28 21:25:30,https://twitter.com/dog_rates/status/704054845121142784/photo/1,1013,3160,,NaN,NaN,60.0,50.0,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,Great Pyrenees,0.6679390000000001
393,704113298707505153,2016-02-29 01:17:46,"https://twitter.com/dog_rates/status/704113298707505153/photo/1,https://twitter.com/dog_rates/status/704113298707505153/photo/1",620,1999,Stanley,NaN,M,8.0,10.0,https://pbs.twimg.com/media/CcWDTerUAAALORn.jpg,NaN,0.0
394,702671118226825216,2016-02-25 01:47:04,https://twitter.com/dog_rates/status/702671118226825216/photo/1,621,2364,Rambo,NaN,NaN,10.0,10.0,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,Bloodhound,0.381227
395,704364645503647744,2016-02-29 17:56:32,"https://twitter.com/dog_rates/status/704364645503647744/photo/1,https://twitter.com/dog_rates/status/704364645503647744/photo/1",3933,8667,Bisquick,NaN,M,12.0,10.0,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,Pembroke,0.980695
396,704499785726889984,2016-03-01 02:53:32,https://twitter.com/dog_rates/status/704499785726889984/photo/1,1106,3170,,NaN,NaN,12.0,10.0,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,Chihuahua,0.376541
397,704819833553219584,2016-03-02 00:05:17,https://twitter.com/dog_rates/status/704819833553219584/photo/1,1117,2854,Chesterson,NaN,M,7.0,10.0,https://pbs.twimg.com/media/CcgF5ovW8AACrEU.jpg,NaN,0.0
398,704847917308362754,2016-03-02 01:56:53,https://twitter.com/dog_rates/status/704847917308362754/photo/1,1701,5519,,NaN,NaN,12.0,10.0,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,Golden Retriever,0.85724
399,705066031337840642,2016-03-02 16:23:36,https://twitter.com/dog_rates/status/705066031337840642/photo/1,670,2340,Reese,NaN,M,12.0,10.0,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,Airedale,0.868658
400,705102439679201280,2016-03-02 18:48:16,https://twitter.com/dog_rates/status/705102439679201280/photo/1,574,2320,Terrenth,NaN,M,10.0,10.0,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,Collie,0.457672
401,705223444686888960,2016-03-03 02:49:06,https://twitter.com/dog_rates/status/705223444686888960/photo/1,886,2780,Bode,NaN,M,9.0,10.0,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,Chesapeake Bay Retriever,0.0773733
402,705239209544720384,2016-03-03 03:51:44,https://twitter.com/dog_rates/status/705239209544720384/photo/1,835,3230,Jimothy,NaN,M,11.0,10.0,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,Chihuahua,0.15795
403,705442520700944385,2016-03-03 17:19:38,https://twitter.com/dog_rates/status/705442520700944385/photo/1,1830,4803,Cooper,NaN,M,12.0,10.0,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,Great Pyrenees,0.309106
404,705475953783398401,2016-03-03 19:32:29,"https://twitter.com/dog_rates/status/705475953783398401/photo/1,https://twitter.com/dog_rates/status/705475953783398401/photo/1",1025,3196,Zara,NaN,F,12.0,10.0,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,Golden Retriever,0.908784
405,705591895322394625,2016-03-04 03:13:11,https://twitter.com/dog_rates/status/705591895322394625/photo/1,1286,3421,,NaN,NaN,11.0,10.0,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,Basenji,0.877207
406,705898680587526145,2016-03-04 23:32:15,"https://twitter.com/dog_rates/status/705898680587526145/photo/1,https://twitter.com/dog_rates/status/705898680587526145/photo/1",627,2556,Max,NaN,M,10.0,10.0,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,Collie,0.808276
407,705970349788291072,2016-03-05 04:17:02,https://twitter.com/dog_rates/status/705970349788291072/photo/1,994,3383,Lucy,NaN,F,12.0,10.0,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,Golden Retriever,0.776346
408,704480331685040129,2016-03-01 01:36:14,https://twitter.com/dog_rates/status/704480331685040129/photo/1,1176,3665,Lucia,NaN,F,11.0,10.0,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,Samoyed,0.979206
409,702539513671897089,2016-02-24 17:04:07,"https://twitter.com/dog_rates/status/702539513671897089/photo/1,https://twitter.com/dog_rates/status/702539513671897089/photo/1,https://twitter.com/dog_rates/status/702539513671897089/photo/1",1068,3093,,NaN,NaN,12.0,10.0,https://pbs.twimg.com/media/Cb_r8qTUsAASgdF.jpg,Pomeranian,0.714367
410,702321140488925184,2016-02-24 02:36:23,"https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1",1143,3554,,NaN,NaN,12.0,10.0,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,West Highland White Terrier,0.769159
411,699370870310113280,2016-02-15 23:13:03,https://twitter.com/dog_rates/status/699370870310113280/photo/1,489,2031,Calbert,NaN,M,11.0,10.0,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,Cairn,0.337557
412,699413908797464576,2016-02-16 02:04:04,https://twitter.com/dog_rates/status/699413908797464576/photo/1,682,2221,Miley,NaN,F,11.0,10.0,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,Samoyed,0.517479
413,699423671849451520,2016-02-16 02:42:52,https://twitter.com/dog_rates/status/699423671849451520/photo/1,371,1479,,NaN,NaN,10.0,10.0,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,Pug,0.99786
414,699446877801091073,2016-02-16 04:15:05,"https://twitter.com/dog_rates/status/699446877801091073/photo/1,https://twitter.com/dog_rates/status/699446877801091073/photo/1,https://twitter.com/dog_rates/status/699446877801091073/photo/1",2895,6402,Archie,NaN,M,12.0,10.0,https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg,Pembroke,0.9694
415,699691744225525762,2016-02-16 20:28:06,https://twitter.com/dog_rates/status/699691744225525762/photo/1,5089,11080,Dave,NaN,M,5.0,10.0,https://pbs.twimg.com/media/CbXN7aPWIAE0Xt1.jpg,NaN,0.0
416,699775878809702401,2016-02-17 02:02:25,https://twitter.com/dog_rates/status/699775878809702401/photo/1,673,2109,Fillup,NaN,M,11.0,10.0,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,Dandie Dinmont,0.271683
417,699779630832685056,2016-02-17 02:17:19,"https://twitter.com/dog_rates/status/699779630832685056/photo/1,https://twitter.com/dog_rates/status/699779630832685056/photo/1",1376,2994,,NaN,NaN,10.0,10.0,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,Malinois,0.706038
418,699788877217865730,2016-02-17 02:54:04,https://twitter.com/dog_rates/status/699788877217865730/photo/1,546,2433,Nala,NaN,F,12.0,10.0,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,Border Terrier,0.35506
419,700002074055016451,2016-02-17 17:01:14,https://twitter.com/dog_rates/status/700002074055016451/photo/1,1500,3575,Thumas,NaN,M,9.0,10.0,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,Chihuahua,0.369488
420,700029284593901568,2016-02-17 18:49:22,https://twitter.com/dog_rates/status/700029284593901568/photo/1,647,2232,Coops,NaN,M,10.0,10.0,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,West Highland White Terrier,0.726571
421,700062718104104960,2016-02-17 21:02:13,https://twitter.com/dog_rates/status/700062718104104960/photo/1,768,2843,Eazy,NaN,M,6.0,10.0,https://pbs.twimg.com/media/CbcfUxoUAAAlHGK.jpg,NaN,0.0
422,700167517596164096,2016-02-18 03:58:39,https://twitter.com/dog_rates/status/700167517596164096/photo/1,824,2859,Dotsy,NaN,F,10.0,10.0,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,Beagle,0.16258499999999998
423,700462010979500032,2016-02-18 23:28:52,https://twitter.com/dog_rates/status/700462010979500032/photo/1,2003,4482,Murphy,NaN,M,6.0,10.0,https://pbs.twimg.com/media/CbiKe7-W0AIVNNr.jpg,Pomeranian,0.110268
424,700505138482569216,2016-02-19 02:20:14,"https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1",633,2451,Kaia,NaN,F,12.0,10.0,https://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg,Norwegian Elkhound,0.160205
425,700518061187723268,2016-02-19 03:11:35,https://twitter.com/dog_rates/status/700518061187723268/photo/1,890,2842,Vincent,NaN,M,10.0,10.0,https://pbs.twimg.com/media/Cbi9dI_UYAAgkyC.jpg,American Staffordshire Terrier,0.569501
426,700747788515020802,2016-02-19 18:24:26,https://twitter.com/dog_rates/status/700747788515020802/photo/1,10425,24731,,NaN,NaN,11.0,10.0,https://pbs.twimg.com/media/CbmOY41UAAQylmA.jpg,Great Pyrenees,0.481333
427,700796979434098688,2016-02-19 21:39:54,https://twitter.com/dog_rates/status/700796979434098688/photo/1,1065,2633,Daniel,NaN,M,7.0,10.0,https://pbs.twimg.com/media/Cbm7IeUXIAA6Lc-.jpg,NaN,0.0
428,700847567345688576,2016-02-20 01:00:55,https://twitter.com/dog_rates/status/700847567345688576/photo/1,552,2614,Crouton,NaN,M,10.0,10.0,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,Rhodesian Ridgeback,0.252514
429,700890391244103680,2016-02-20 03:51:05,https://twitter.com/dog_rates/status/700890391244103680/photo/1,640,2401,Chet,NaN,M,11.0,10.0,https://pbs.twimg.com/media/CboQFolWIAE04qE.jpg,Schipperke,0.122356
430,701214700881756160,2016-02-21 01:19:47,https://twitter.com/dog_rates/status/701214700881756160/photo/1,5698,13256,,NaN,NaN,12.0,10.0,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,Chihuahua,0.615163
431,701570477911896070,2016-02-22 00:53:31,"https://twitter.com/dog_rates/status/701570477911896070/photo/1,https://twitter.com/dog_rates/status/701570477911896070/photo/1",1037,3041,Yoda,NaN,M,9.0,10.0,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,Yorkshire Terrier,0.90799
432,701601587219795968,2016-02-22 02:57:08,https://twitter.com/dog_rates/status/701601587219795968/photo/1,513,2252,Coopson,NaN,M,10.0,10.0,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,Chihuahua,0.993661
433,701889187134500865,2016-02-22 21:59:57,https://twitter.com/dog_rates/status/701889187134500865/photo/1,1527,3846,Bilbo,NaN,M,11.0,10.0,https://pbs.twimg.com/media/Cb2cfd9WAAEL-zk.jpg,French Bulldog,0.902856
434,701952816642965504,2016-02-23 02:12:47,https://twitter.com/dog_rates/status/701952816642965504/photo/1,1130,4116,Rilo,NaN,M,11.0,10.0,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,Toy Poodle,0.33170700000000003
435,701981390485725185,2016-02-23 04:06:20,https://twitter.com/dog_rates/status/701981390485725185/photo/1,1093,3706,Fiji,NaN,F,12.0,10.0,https://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg,Pomeranian,0.491022
436,702217446468493312,2016-02-23 19:44:20,https://twitter.com/dog_rates/status/702217446468493312/photo/1,1489,5189,,NaN,NaN,9.0,10.0,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,Golden Retriever,0.242419
437,702276748847800320,2016-02-23 23:39:59,https://twitter.com/dog_rates/status/702276748847800320/photo/1,845,2662,,NaN,NaN,11.0,10.0,https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,Boston Bull,0.697303
438,699088579889332224,2016-02-15 04:31:20,https://twitter.com/dog_rates/status/699088579889332224/photo/1,700,2416,Charl,NaN,M,3.0,10.0,https://pbs.twimg.com/media/CbOpWswWEAE9kvX.jpg,NaN,0.0
439,676942428000112642,2015-12-16 01:50:26,https://twitter.com/dog_rates/status/676942428000112642/photo/1,845,2219,,NaN,NaN,9.0,10.0,https://pbs.twimg.com/media/CWT7imQXIAMwpQ2.jpg,NaN,0.0
440,676897532954456065,2015-12-15 22:52:02,https://twitter.com/dog_rates/status/676897532954456065/photo/1,804,2390,,NaN,NaN,5.0,10.0,https://pbs.twimg.com/media/CWTSt0UW4AALMNB.jpg,NaN,0.0
441,676864501615042560,2015-12-15 20:40:47,https://twitter.com/dog_rates/status/676864501615042560/photo/1,786,2243,Ash,NaN,M,10.0,10.0,https://pbs.twimg.com/media/CWS0q8iU8AE2Srr.jpg,Chesapeake Bay Retriever,0.371146
442,668815180734689280,2015-11-23 15:35:39,https://twitter.com/dog_rates/status/668815180734689280/photo/1,289,598,,NaN,NaN,7.0,10.0,https://pbs.twimg.com/media/CUgb21RXIAAlff7.jpg,Redbone,0.461172
443,668826086256599040,2015-11-23 16:18:59,https://twitter.com/dog_rates/status/668826086256599040/photo/1,150,459,Banditt,NaN,M,10.0,10.0,https://pbs.twimg.com/media/CUglxbFXAAA5O0d.jpg,Malinois,0.640185
444,668852170888998912,2015-11-23 18:02:38,https://twitter.com/dog_rates/status/668852170888998912/photo/1,175,471,Bobb,NaN,NaN,11.0,10.0,https://pbs.twimg.com/media/CUg9gBvWoAAmx-2.jpg,Golden Retriever,0.903529
445,668872652652679168,2015-11-23 19:24:02,https://twitter.com/dog_rates/status/668872652652679168/photo/1,317,551,Amélie,NaN,F,11.0,10.0,https://pbs.twimg.com/media/CUhQIAhXAAA2j7u.jpg,Miniature Schnauzer,0.0355366
446,668892474547511297,2015-11-23 20:42:48,https://twitter.com/dog_rates/status/668892474547511297/photo/1,163,413,Ruffles,NaN,M,11.0,10.0,https://pbs.twimg.com/media/CUhiJ63WEAAw2qm.jpg,Kelpie,0.421979
447,668902994700836864,2015-11-23 21:24:36,https://twitter.com/dog_rates/status/668902994700836864/photo/1,106,332,Lambeau,NaN,M,11.0,10.0,https://pbs.twimg.com/media/CUhruUgUAAAa8FQ.jpg,Brittany Spaniel,0.828425
448,668932921458302977,2015-11-23 23:23:31,https://twitter.com/dog_rates/status/668932921458302977/photo/1,62,281,Herald,NaN,M,9.0,10.0,https://pbs.twimg.com/media/CUiG6_ZXAAAPaw_.jpg,Standard Poodle,0.237638
449,668955713004314625,2015-11-24 00:54:05,https://twitter.com/dog_rates/status/668955713004314625/photo/1,74,296,,NaN,NaN,10.0,10.0,https://pbs.twimg.com/media/CUibq3uVAAAup_O.jpg,Cocker Spaniel,0.367492
450,668960084974809088,2015-11-24 01:11:27,https://twitter.com/dog_rates/status/668960084974809088/photo/1,257,740,Jaycob,NaN,M,10.0,10.0,https://pbs.twimg.com/media/CUifpn4WUAAS5X3.jpg,Chesapeake Bay Retriever,0.165878
451,668975677807423489,2015-11-24 02:13:25,https://twitter.com/dog_rates/status/668975677807423489/photo/1,626,1371,Jeremy,NaN,M,11.0,10.0,https://pbs.twimg.com/media/CUit1O1WoAEBHjj.jpg,Basset,0.605437
452,668979806671884288,2015-11-24 02:29:49,https://twitter.com/dog_rates/status/668979806671884288/photo/1,376,832,Chaz,NaN,M,12.0,10.0,https://pbs.twimg.com/media/CUixld6WoAArDrJ.jpg,Golden Retriever,0.608537
453,668981893510119424,2015-11-24 02:38:07,https://twitter.com/dog_rates/status/668981893510119424/photo/1,331,567,,NaN,NaN,4.0,10.0,https://pbs.twimg.com/media/CUize-0WEAAerAK.jpg,NaN,0.0
454,668779399630725120,2015-11-23 13:13:28,https://twitter.com/dog_rates/status/668779399630725120/photo/1,400,738,Kevon,NaN,M,10.0,10.0,https://pbs.twimg.com/media/CUf7UIaWUAEuKFr.jpg,Chesapeake Bay Retriever,0.285508
455,668986018524233728,2015-11-24 02:54:30,https://twitter.com/dog_rates/status/668986018524233728/photo/1,181,577,Ruby,NaN,F,9.0,10.0,https://pbs.twimg.com/media/CUi3PIrWoAAPvPT.jpg,Chihuahua,0.00563972
456,668989615043424256,2015-11-24 03:08:48,https://twitter.com/dog_rates/status/668989615043424256/photo/1,350,714,Bernie,NaN,M,3.0,10.0,https://pbs.twimg.com/media/CUi6geuUYAIvE9n.jpg,Pug,0.917326
457,668992363537309700,2015-11-24 03:19:43,https://twitter.com/dog_rates/status/668992363537309700/photo/1,377,786,Harrison,NaN,M,8.0,10.0,https://pbs.twimg.com/media/CUi9ARGWUAEyWqo.jpg,NaN,0.0
458,668994913074286592,2015-11-24 03:29:51,https://twitter.com/dog_rates/status/668994913074286592/photo/1,251,462,,NaN,NaN,5.0,10.0,https://pbs.twimg.com/media/CUi_UtnWIAEtfqz.jpg,English Springer,0.0897633
459,669000397445533696,2015-11-24 03:51:38,https://twitter.com/dog_rates/status/669000397445533696/photo/1,6818,21837,Terrance,NaN,M,11.0,10.0,https://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg,Pembroke,0.82294
460,669006782128353280,2015-11-24 04:17:01,https://twitter.com/dog_rates/status/669006782128353280/photo/1,266,600,Tucker,NaN,M,12.0,10.0,https://pbs.twimg.com/media/CUjKHs0WIAECWP3.jpg,Chihuahua,0.127178
461,669015743032369152,2015-11-24 04:52:37,https://twitter.com/dog_rates/status/669015743032369152/photo/1,395,776,,NaN,NaN,10.0,10.0,https://pbs.twimg.com/media/CUjSRNCXAAQ6Y_8.jpg,NaN,0.0
462,669037058363662336,2015-11-24 06:17:19,https://twitter.com/dog_rates/status/669037058363662336/photo/1,329,683,,NaN,NaN,10.0,10.0,https://pbs.twimg.com/media/CUjlp51WcAA1vGA.jpg,Chihuahua,0.803528
463,669203728096960512,2015-11-24 17:19:36,https://twitter.com/dog_rates/status/669203728096960512/photo/1,513,1060,Samsom,NaN,M,9.0,10.0,https://pbs.twimg.com/media/CUl9PGBVEAUV3Wz.jpg,Pug,0.910452
464,669214165781868544,2015-11-24 18:01:05,https://twitter.com/dog_rates/status/669214165781868544/photo/1,180,463,Jaspers,NaN,M,10.0,10.0,https://pbs.twimg.com/media/CUmGu7-UcAA0r3O.jpg,NaN,0.0
465,669216679721873412,2015-11-24 18:11:04,https://twitter.com/dog_rates/status/669216679721873412/photo/1,412,947,Clarq,NaN,M,8.0,10.0,https://pbs.twimg.com/media/CUmJBS5WUAAKtrP.jpg,Golden Retriever,0.992758
466,669324657376567296,2015-11-25 01:20:08,https://twitter.com/dog_rates/status/669324657376567296/photo/1,221,517,Ralf,NaN,M,11.0,10.0,https://pbs.twimg.com/media/CUnrN7vUcAAfGvN.jpg,Cardigan,0.131544
467,669327207240699904,2015-11-25 01:30:16,https://twitter.com/dog_rates/status/669327207240699904/photo/1,125,603,,NaN,F,13.0,10.0,https://pbs.twimg.com/media/CUntin8WIAADmLk.jpg,Golden Retriever,0.919584
