,tweet_id,retweet_count,favorite_count,created_at
380,826598365270007810,2648,10961,Wed Feb 01 01:09:42 +0000 2017
381,826476773533745153,4729,20019,Tue Jan 31 17:06:32 +0000 2017
382,826240494070030336,2920,14432,Tue Jan 31 01:27:39 +0000 2017
383,826204788643753985,1058,5289,Mon Jan 30 23:05:46 +0000 2017
384,826115272272650244,3539,17074,Mon Jan 30 17:10:04 +0000 2017
385,825876512159186944,2106,11375,Mon Jan 30 01:21:19 +0000 2017
386,825829644528148480,2806,13853,Sun Jan 29 22:15:05 +0000 2017
387,825535076884762624,19401,56626,Sun Jan 29 02:44:34 +0000 2017
388,825147591692263424,5161,19941,Sat Jan 28 01:04:51 +0000 2017
389,825120256414846976,1453,0,Fri Jan 27 23:16:13 +0000 2017
390,825026590719483904,1453,6924,Fri Jan 27 17:04:02 +0000 2017
391,824796380199809024,6189,0,Fri Jan 27 01:49:15 +0000 2017
392,824775126675836928,3982,16304,Fri Jan 27 00:24:48 +0000 2017
393,824663926340194305,1958,10970,Thu Jan 26 17:02:56 +0000 2017
394,824325613288833024,11682,12828,Wed Jan 25 18:38:36 +0000 2017
395,824297048279236611,4371,16391,Wed Jan 25 16:45:05 +0000 2017
396,824025158776213504,671,5195,Tue Jan 24 22:44:42 +0000 2017
397,823939628516474880,3062,11607,Tue Jan 24 17:04:50 +0000 2017
398,823719002937630720,12723,0,Tue Jan 24 02:28:08 +0000 2017
399,823699002998870016,2723,13684,Tue Jan 24 01:08:40 +0000 2017
400,823581115634085888,2991,14210,Mon Jan 23 17:20:14 +0000 2017
401,823333489516937216,30,764,Mon Jan 23 00:56:15 +0000 2017
402,823322678127919110,4550,17188,Mon Jan 23 00:13:17 +0000 2017
403,823269594223824897,11164,0,Sun Jan 22 20:42:21 +0000 2017
404,822975315408461824,3887,18881,Sun Jan 22 01:12:59 +0000 2017
405,822872901745569793,49721,144169,Sat Jan 21 18:26:02 +0000 2017
406,822859134160621569,2578,14410,Sat Jan 21 17:31:20 +0000 2017
407,822647212903690241,7244,0,Sat Jan 21 03:29:14 +0000 2017
408,822610361945911296,3351,16116,Sat Jan 21 01:02:48 +0000 2017
409,822489057087389700,7244,19814,Fri Jan 20 17:00:46 +0000 2017
410,822462944365645825,16772,31306,Fri Jan 20 15:17:01 +0000 2017
411,822244816520155136,11164,38307,Fri Jan 20 00:50:15 +0000 2017
412,822163064745328640,5459,0,Thu Jan 19 19:25:24 +0000 2017
413,821886076407029760,2644,12412,Thu Jan 19 01:04:45 +0000 2017
414,821813639212650496,3770,0,Wed Jan 18 20:16:54 +0000 2017
415,821765923262631936,1873,9212,Wed Jan 18 17:07:18 +0000 2017
416,821522889702862852,1998,8759,Wed Jan 18 01:01:34 +0000 2017
417,821421320206483457,6336,0,Tue Jan 17 18:17:58 +0000 2017
418,821407182352777218,4944,12898,Tue Jan 17 17:21:47 +0000 2017
419,821153421864615936,10,275,Tue Jan 17 00:33:26 +0000 2017
420,821149554670182400,2274,9565,Tue Jan 17 00:18:04 +0000 2017
421,821107785811234820,2421,10505,Mon Jan 16 21:32:06 +0000 2017
422,821044531881721856,2587,13841,Mon Jan 16 17:20:45 +0000 2017
423,820837357901512704,7586,0,Mon Jan 16 03:37:31 +0000 2017
424,820749716845686786,11276,34525,Sun Jan 15 21:49:15 +0000 2017
425,820690176645140481,3648,13370,Sun Jan 15 17:52:40 +0000 2017
426,820494788566847489,639,0,Sun Jan 15 04:56:16 +0000 2017
427,820446719150292993,2924,0,Sun Jan 15 01:45:15 +0000 2017
428,820314633777061888,639,3655,Sat Jan 14 17:00:24 +0000 2017
429,820078625395449857,7115,21663,Sat Jan 14 01:22:35 +0000 2017
430,820013781606658049,1337,0,Fri Jan 13 21:04:55 +0000 2017
431,819952236453363712,1337,5833,Fri Jan 13 17:00:21 +0000 2017
432,819924195358416896,5498,14076,Fri Jan 13 15:08:56 +0000 2017
433,819711362133872643,3549,14713,Fri Jan 13 01:03:12 +0000 2017
434,819588359383371776,2225,10469,Thu Jan 12 16:54:26 +0000 2017
435,819347104292290561,1360,7906,Thu Jan 12 00:55:47 +0000 2017
436,819238181065359361,454,2511,Wed Jan 11 17:42:57 +0000 2017
437,819227688460238848,7586,25273,Wed Jan 11 17:01:16 +0000 2017
438,819015337530290176,41450,0,Wed Jan 11 02:57:27 +0000 2017
439,819015331746349057,21390,0,Wed Jan 11 02:57:26 +0000 2017
440,819006400881917954,21390,49329,Wed Jan 11 02:21:57 +0000 2017
441,819004803107983360,41450,94322,Wed Jan 11 02:15:36 +0000 2017
442,818646164899774465,23632,0,Tue Jan 10 02:30:30 +0000 2017
443,818627210458333184,8422,24276,Tue Jan 10 01:15:10 +0000 2017
444,818614493328580609,2927,10814,Tue Jan 10 00:24:38 +0000 2017
445,818588835076603904,6989,0,Mon Jan 09 22:42:41 +0000 2017
446,818536468981415936,2807,11970,Mon Jan 09 19:14:36 +0000 2017
447,818307523543449600,9201,0,Mon Jan 09 04:04:51 +0000 2017
448,818259473185828864,2577,12043,Mon Jan 09 00:53:55 +0000 2017
449,818145370475810820,2946,13487,Sun Jan 08 17:20:31 +0000 2017
450,817908911860748288,894,5290,Sun Jan 08 01:40:55 +0000 2017
451,817827839487737858,30756,56851,Sat Jan 07 20:18:46 +0000 2017
452,817777686764523521,3024,11732,Sat Jan 07 16:59:28 +0000 2017
453,817536400337801217,3443,12939,Sat Jan 07 01:00:41 +0000 2017
454,817502432452313088,3847,0,Fri Jan 06 22:45:43 +0000 2017
455,817423860136083457,17104,37634,Fri Jan 06 17:33:29 +0000 2017
456,817415592588222464,1097,6161,Fri Jan 06 17:00:38 +0000 2017
457,817181837579653120,9688,0,Fri Jan 06 01:31:47 +0000 2017
458,817171292965273600,2278,9561,Fri Jan 06 00:49:53 +0000 2017
459,817120970343411712,2960,13211,Thu Jan 05 21:29:55 +0000 2017
460,817056546584727552,1878,9395,Thu Jan 05 17:13:55 +0000 2017
461,816829038950027264,5377,0,Thu Jan 05 02:09:53 +0000 2017
462,816816676327063552,2317,10949,Thu Jan 05 01:20:46 +0000 2017
463,816697700272001025,2494,10763,Wed Jan 04 17:27:59 +0000 2017
464,816450570814898180,9201,33532,Wed Jan 04 01:05:59 +0000 2017
465,816336735214911488,2226,9440,Tue Jan 03 17:33:39 +0000 2017
466,816091915477250048,2451,9792,Tue Jan 03 01:20:49 +0000 2017
467,816062466425819140,1184,0,Mon Jan 02 23:23:48 +0000 2017
468,816014286006976512,6046,0,Mon Jan 02 20:12:21 +0000 2017
469,815990720817401858,1184,5478,Mon Jan 02 18:38:42 +0000 2017
470,815966073409433600,9688,24699,Mon Jan 02 17:00:46 +0000 2017
471,815745968457060357,4695,0,Mon Jan 02 02:26:09 +0000 2017
472,815736392542261248,2575,10790,Mon Jan 02 01:48:06 +0000 2017
473,815639385530101762,1872,9043,Sun Jan 01 19:22:38 +0000 2017
474,815390420867969024,4317,11323,Sun Jan 01 02:53:20 +0000 2017
475,814986499976527872,1477,8373,Sat Dec 31 00:08:17 +0000 2016
476,814638523311648768,3076,12368,Fri Dec 30 01:05:33 +0000 2016
477,814578408554463233,6637,0,Thu Dec 29 21:06:41 +0000 2016
478,814530161257443328,2109,9515,Thu Dec 29 17:54:58 +0000 2016
479,814153002265309185,9894,31573,Wed Dec 28 16:56:16 +0000 2016
480,813944609378369540,3672,0,Wed Dec 28 03:08:11 +0000 2016
481,813910438903693312,2144,10203,Wed Dec 28 00:52:25 +0000 2016
482,813812741911748608,15955,39856,Tue Dec 27 18:24:12 +0000 2016
483,813800681631023104,2012,9174,Tue Dec 27 17:36:16 +0000 2016
484,813217897535406080,8293,20512,Mon Dec 26 03:00:30 +0000 2016
485,813202720496779264,2051,10070,Mon Dec 26 02:00:11 +0000 2016
486,813187593374461952,4964,21785,Mon Dec 26 01:00:05 +0000 2016
487,813172488309972993,2186,10258,Mon Dec 26 00:00:03 +0000 2016
488,813157409116065792,2513,8480,Sun Dec 25 23:00:08 +0000 2016
489,813142292504645637,2673,9235,Sun Dec 25 22:00:04 +0000 2016
490,813130366689148928,501,4896,Sun Dec 25 21:12:41 +0000 2016
491,813127251579564032,3576,13058,Sun Dec 25 21:00:18 +0000 2016
492,813112105746448384,3152,11353,Sun Dec 25 20:00:07 +0000 2016
493,813096984823349248,4121,11538,Sun Dec 25 19:00:02 +0000 2016
494,813081950185472002,3151,10838,Sun Dec 25 18:00:17 +0000 2016
495,813066809284972545,2218,8737,Sun Dec 25 17:00:08 +0000 2016
496,813051746834595840,8324,22992,Sun Dec 25 16:00:16 +0000 2016
497,812781120811126785,2168,8300,Sat Dec 24 22:04:54 +0000 2016
498,812747805718642688,7926,0,Sat Dec 24 19:52:31 +0000 2016
499,812709060537683968,1638,7285,Sat Dec 24 17:18:34 +0000 2016
500,812503143955202048,1397,6699,Sat Dec 24 03:40:19 +0000 2016
501,812466873996607488,2189,8793,Sat Dec 24 01:16:12 +0000 2016
502,812372279581671427,4184,15044,Fri Dec 23 19:00:19 +0000 2016
503,811985624773361665,1599,7996,Thu Dec 22 17:23:53 +0000 2016
504,811744202451197953,1835,8304,Thu Dec 22 01:24:33 +0000 2016
505,811647686436880384,844,6122,Wed Dec 21 19:01:02 +0000 2016
506,811627233043480576,3575,14084,Wed Dec 21 17:39:46 +0000 2016
507,811386762094317568,7287,22976,Wed Dec 21 01:44:13 +0000 2016
508,810984652412424192,1624,5864,Mon Dec 19 23:06:23 +0000 2016
509,810896069567610880,2039,9961,Mon Dec 19 17:14:23 +0000 2016
510,810657578271330305,3006,12051,Mon Dec 19 01:26:42 +0000 2016
511,810284430598270976,13061,39065,Sun Dec 18 00:43:57 +0000 2016
512,810254108431155201,3827,16160,Sat Dec 17 22:43:27 +0000 2016
513,809920764300447744,4440,17027,Sat Dec 17 00:38:52 +0000 2016
514,809808892968534016,5592,0,Fri Dec 16 17:14:20 +0000 2016
515,809448704142938112,1669,7621,Thu Dec 15 17:23:04 +0000 2016
516,809220051211603969,6414,21939,Thu Dec 15 02:14:29 +0000 2016
517,809084759137812480,3984,14504,Wed Dec 14 17:16:53 +0000 2016
518,808838249661788160,3458,11115,Wed Dec 14 00:57:20 +0000 2016
519,808733504066486276,2462,8687,Tue Dec 13 18:01:07 +0000 2016
520,808501579447930884,2951,12414,Tue Dec 13 02:39:32 +0000 2016
521,808344865868283904,23632,46695,Mon Dec 12 16:16:49 +0000 2016
522,808134635716833280,6816,0,Mon Dec 12 02:21:26 +0000 2016
523,808106460588765185,2476,9588,Mon Dec 12 00:29:28 +0000 2016
524,808001312164028416,4019,13816,Sun Dec 11 17:31:39 +0000 2016
525,807621403335917568,4196,16043,Sat Dec 10 16:22:02 +0000 2016
526,807106840509214720,61849,123787,Fri Dec 09 06:17:20 +0000 2016
527,807059379405148160,8359,0,Fri Dec 09 03:08:45 +0000 2016
528,807010152071229440,4342,14340,Thu Dec 08 23:53:08 +0000 2016
529,806629075125202948,39971,82875,Wed Dec 07 22:38:52 +0000 2016
530,806620845233815552,6291,0,Wed Dec 07 22:06:10 +0000 2016
531,806576416489959424,2196,5311,Wed Dec 07 19:09:37 +0000 2016
532,806542213899489280,2712,11233,Wed Dec 07 16:53:43 +0000 2016
533,806242860592926720,13334,0,Tue Dec 06 21:04:11 +0000 2016
534,806219024703037440,1368,7046,Tue Dec 06 19:29:28 +0000 2016
535,805958939288408065,6119,0,Tue Dec 06 02:15:59 +0000 2016
536,805932879469572096,2167,9090,Tue Dec 06 00:32:26 +0000 2016
537,805826884734976000,2087,7241,Mon Dec 05 17:31:15 +0000 2016
538,805823200554876929,9200,0,Mon Dec 05 17:16:37 +0000 2016
539,805520635690676224,1883,6297,Sun Dec 04 21:14:20 +0000 2016
540,805487436403003392,2882,9650,Sun Dec 04 19:02:24 +0000 2016
541,805207613751304193,1928,8563,Sun Dec 04 00:30:29 +0000 2016
542,804738756058218496,4385,15131,Fri Dec 02 17:27:25 +0000 2016
543,804475857670639616,2303,6780,Fri Dec 02 00:02:45 +0000 2016
544,804413760345620481,3662,0,Thu Dec 01 19:56:00 +0000 2016
545,804026241225523202,18525,49143,Wed Nov 30 18:16:08 +0000 2016
546,803773340896923648,3157,11069,Wed Nov 30 01:31:12 +0000 2016
547,803692223237865472,8509,0,Tue Nov 29 20:08:52 +0000 2016
548,803638050916102144,4731,12099,Tue Nov 29 16:33:36 +0000 2016
549,803380650405482500,2125,8515,Mon Nov 28 23:30:47 +0000 2016
550,803321560782307329,6094,0,Mon Nov 28 19:35:59 +0000 2016
551,803276597545603072,2816,11059,Mon Nov 28 16:37:19 +0000 2016
552,802952499103731712,2284,9959,Sun Nov 27 19:09:28 +0000 2016
553,802624713319034886,3339,0,Sat Nov 26 21:26:58 +0000 2016
554,802600418706604034,1674,7844,Sat Nov 26 19:50:26 +0000 2016
555,802572683846291456,2865,9843,Sat Nov 26 18:00:13 +0000 2016
556,802323869084381190,6673,17887,Sat Nov 26 01:31:31 +0000 2016
557,802265048156610565,1546,6947,Fri Nov 25 21:37:47 +0000 2016
558,802239329049477120,2982,9987,Fri Nov 25 19:55:35 +0000 2016
559,802185808107208704,309,0,Fri Nov 25 16:22:55 +0000 2016
560,801958328846974976,1947,8491,Fri Nov 25 01:18:59 +0000 2016
561,801854953262350336,267,1935,Thu Nov 24 18:28:13 +0000 2016
562,801538201127157760,2344,9024,Wed Nov 23 21:29:33 +0000 2016
563,801285448605831168,943,6690,Wed Nov 23 04:45:12 +0000 2016
564,801167903437357056,6816,27029,Tue Nov 22 20:58:07 +0000 2016
565,801127390143516673,4541,0,Tue Nov 22 18:17:08 +0000 2016
566,801115127852503040,2378,8894,Tue Nov 22 17:28:25 +0000 2016
567,800859414831898624,111,768,Tue Nov 22 00:32:18 +0000 2016
568,800855607700029440,1859,0,Tue Nov 22 00:17:10 +0000 2016
569,800751577355128832,3159,11563,Mon Nov 21 17:23:47 +0000 2016
570,800513324630806528,3427,14491,Mon Nov 21 01:37:04 +0000 2016
571,800459316964663297,2443,10403,Sun Nov 20 22:02:27 +0000 2016
572,800443802682937345,4941,0,Sun Nov 20 21:00:48 +0000 2016
573,800388270626521089,3191,12289,Sun Nov 20 17:20:08 +0000 2016
574,800188575492947969,4495,0,Sun Nov 20 04:06:37 +0000 2016
575,800141422401830912,2924,16869,Sun Nov 20 00:59:15 +0000 2016
576,800018252395122689,15054,31332,Sat Nov 19 16:49:49 +0000 2016
577,799774291445383169,5371,0,Sat Nov 19 00:40:24 +0000 2016
578,799757965289017345,2463,9276,Fri Nov 18 23:35:32 +0000 2016
579,799422933579902976,2177,8854,Fri Nov 18 01:24:14 +0000 2016
580,799308762079035393,6341,0,Thu Nov 17 17:50:33 +0000 2016
581,799297110730567681,3172,10923,Thu Nov 17 17:04:16 +0000 2016
582,799063482566066176,2810,8933,Thu Nov 17 01:35:54 +0000 2016
583,798933969379225600,5104,14519,Wed Nov 16 17:01:16 +0000 2016
584,798925684722855936,1638,8180,Wed Nov 16 16:28:21 +0000 2016
585,798705661114773508,7550,0,Wed Nov 16 01:54:03 +0000 2016
586,798701998996647937,8930,0,Wed Nov 16 01:39:30 +0000 2016
587,798697898615730177,7451,0,Wed Nov 16 01:23:12 +0000 2016
588,798694562394996736,5698,0,Wed Nov 16 01:09:57 +0000 2016
589,798686750113755136,2652,0,Wed Nov 16 00:38:54 +0000 2016
590,798682547630837760,5416,0,Wed Nov 16 00:22:12 +0000 2016
591,798673117451325440,6369,0,Tue Nov 15 23:44:44 +0000 2016
592,798665375516884993,4441,0,Tue Nov 15 23:13:58 +0000 2016
593,798644042770751489,2112,0,Tue Nov 15 21:49:12 +0000 2016
594,798628517273620480,2237,0,Tue Nov 15 20:47:30 +0000 2016
595,798585098161549313,6521,0,Tue Nov 15 17:54:59 +0000 2016
596,798576900688019456,6745,0,Tue Nov 15 17:22:24 +0000 2016
597,798340744599797760,3846,0,Tue Nov 15 01:44:00 +0000 2016
598,798209839306514432,2906,11420,Mon Nov 14 17:03:50 +0000 2016
599,797971864723324932,3590,12857,Mon Nov 14 01:18:12 +0000 2016
600,797545162159308800,5535,16008,Sat Nov 12 21:02:38 +0000 2016
601,797236660651966464,7571,22052,Sat Nov 12 00:36:46 +0000 2016
602,797165961484890113,32,254,Fri Nov 11 19:55:50 +0000 2016
603,796904159865868288,10210,0,Fri Nov 11 02:35:32 +0000 2016
604,796865951799083009,2161,8451,Fri Nov 11 00:03:42 +0000 2016
605,796759840936919040,3504,13094,Thu Nov 10 17:02:03 +0000 2016
606,796563435802726400,8360,0,Thu Nov 10 04:01:37 +0000 2016
607,796484825502875648,2012,8368,Wed Nov 09 22:49:15 +0000 2016
608,796387464403357696,4751,12164,Wed Nov 09 16:22:22 +0000 2016
609,796177847564038144,16343,0,Wed Nov 09 02:29:25 +0000 2016
610,796149749086875649,16343,35706,Wed Nov 09 00:37:46 +0000 2016
611,796125600683540480,2041,5458,Tue Nov 08 23:01:49 +0000 2016
612,796116448414461957,2762,10016,Tue Nov 08 22:25:27 +0000 2016
613,796080075804475393,2639,9324,Tue Nov 08 20:00:55 +0000 2016
614,796031486298386433,4221,11913,Tue Nov 08 16:47:50 +0000 2016
615,795464331001561088,27226,54998,Mon Nov 07 03:14:10 +0000 2016
616,795400264262053889,3265,11148,Sun Nov 06 22:59:35 +0000 2016
617,795076730285391872,6189,17914,Sun Nov 06 01:33:58 +0000 2016
618,794983741416415232,3851,0,Sat Nov 05 19:24:28 +0000 2016
619,794926597468000259,2647,11343,Sat Nov 05 15:37:24 +0000 2016
620,794355576146903043,11779,0,Fri Nov 04 01:48:22 +0000 2016
621,794332329137291264,3023,10552,Fri Nov 04 00:15:59 +0000 2016
622,794205286408003585,3807,10170,Thu Nov 03 15:51:10 +0000 2016
623,793962221541933056,5592,18612,Wed Nov 02 23:45:19 +0000 2016
624,793845145112371200,2141,10156,Wed Nov 02 16:00:06 +0000 2016
625,793614319594401792,3585,0,Wed Nov 02 00:42:53 +0000 2016
626,793601777308463104,1868,8807,Tue Nov 01 23:53:02 +0000 2016
627,793500921481273345,2722,11787,Tue Nov 01 17:12:16 +0000 2016
628,793286476301799424,10493,27178,Tue Nov 01 03:00:09 +0000 2016
629,793271401113350145,2695,9537,Tue Nov 01 02:00:14 +0000 2016
630,793256262322548741,9522,22054,Tue Nov 01 01:00:05 +0000 2016
631,793241302385262592,3739,11629,Tue Nov 01 00:00:38 +0000 2016
632,793226087023144960,3274,10851,Mon Oct 31 23:00:11 +0000 2016
633,793210959003287553,3232,9864,Mon Oct 31 22:00:04 +0000 2016
634,793195938047070209,6411,16844,Mon Oct 31 21:00:23 +0000 2016
635,793180763617361921,2262,7629,Mon Oct 31 20:00:05 +0000 2016
636,793165685325201412,3183,10372,Mon Oct 31 19:00:10 +0000 2016
637,793150605191548928,1955,6807,Mon Oct 31 18:00:14 +0000 2016
638,793135492858580992,2839,7122,Mon Oct 31 17:00:11 +0000 2016
639,793120401413079041,4470,14005,Mon Oct 31 16:00:13 +0000 2016
640,792913359805018113,4618,15836,Mon Oct 31 02:17:31 +0000 2016
641,792883833364439040,4882,12484,Mon Oct 31 00:20:11 +0000 2016
642,792773781206999040,1922,8101,Sun Oct 30 17:02:53 +0000 2016
643,792394556390137856,4903,14914,Sat Oct 29 15:55:58 +0000 2016
644,792050063153438720,2049,7930,Fri Oct 28 17:07:05 +0000 2016
645,791821351946420224,24063,0,Fri Oct 28 01:58:16 +0000 2016
646,791784077045166082,11055,0,Thu Oct 27 23:30:09 +0000 2016
647,791780927877898241,4349,0,Thu Oct 27 23:17:38 +0000 2016
648,791774931465953280,25372,49697,Thu Oct 27 22:53:48 +0000 2016
649,791672322847637504,3585,12966,Thu Oct 27 16:06:04 +0000 2016
650,791406955684368384,4695,14485,Wed Oct 26 22:31:36 +0000 2016
651,791312159183634433,2902,9705,Wed Oct 26 16:14:55 +0000 2016
652,791026214425268224,4723,0,Tue Oct 25 21:18:40 +0000 2016
653,790987426131050500,2435,10929,Tue Oct 25 18:44:32 +0000 2016
654,790946055508652032,5377,18324,Tue Oct 25 16:00:09 +0000 2016
655,790723298204217344,2650,0,Tue Oct 25 01:14:59 +0000 2016
656,790698755171364864,2167,9058,Mon Oct 24 23:37:28 +0000 2016
657,790581949425475584,8171,22824,Mon Oct 24 15:53:19 +0000 2016
658,790337589677002753,2133,8638,Sun Oct 23 23:42:19 +0000 2016
659,790277117346975746,3672,13861,Sun Oct 23 19:42:02 +0000 2016
660,790227638568808452,4103,0,Sun Oct 23 16:25:25 +0000 2016
661,789986466051088384,2650,10230,Sun Oct 23 00:27:05 +0000 2016
662,789960241177853952,4752,0,Sat Oct 22 22:42:52 +0000 2016
663,789903600034189313,4729,11468,Sat Oct 22 18:57:48 +0000 2016
664,789628658055020548,2035,8323,Sat Oct 22 00:45:17 +0000 2016
665,789599242079838210,2221,7507,Fri Oct 21 22:48:24 +0000 2016
666,789530877013393408,3851,12985,Fri Oct 21 18:16:44 +0000 2016
667,789314372632018944,2625,9498,Fri Oct 21 03:56:25 +0000 2016
668,789280767834746880,5637,0,Fri Oct 21 01:42:53 +0000 2016
669,789268448748703744,2956,10062,Fri Oct 21 00:53:56 +0000 2016
670,789137962068021249,3185,10715,Thu Oct 20 16:15:26 +0000 2016
671,788908386943430656,14169,30193,Thu Oct 20 01:03:11 +0000 2016
672,788765914992902144,11779,30289,Wed Oct 19 15:37:03 +0000 2016
673,788552643979468800,8242,0,Wed Oct 19 01:29:35 +0000 2016
674,788412144018661376,6065,17225,Tue Oct 18 16:11:17 +0000 2016
675,788178268662984705,2437,7987,Tue Oct 18 00:41:57 +0000 2016
676,788150585577050112,1486,6787,Mon Oct 17 22:51:57 +0000 2016
677,788070120937619456,3889,0,Mon Oct 17 17:32:13 +0000 2016
678,788039637453406209,1507,6771,Mon Oct 17 15:31:05 +0000 2016
679,787810552592695296,3485,9587,Mon Oct 17 00:20:47 +0000 2016
680,787717603741622272,3177,11269,Sun Oct 16 18:11:26 +0000 2016
681,787397959788929025,3228,11946,Sat Oct 15 21:01:17 +0000 2016
682,787322443945877504,1991,8600,Sat Oct 15 16:01:13 +0000 2016
683,787111942498508800,7637,0,Sat Oct 15 02:04:45 +0000 2016
684,786963064373534720,9156,29302,Fri Oct 14 16:13:10 +0000 2016
685,786729988674449408,2765,0,Fri Oct 14 00:47:00 +0000 2016
686,786709082849828864,6930,20024,Thu Oct 13 23:23:56 +0000 2016
687,786664955043049472,2939,11781,Thu Oct 13 20:28:35 +0000 2016
688,786595970293370880,3534,10367,Thu Oct 13 15:54:28 +0000 2016
689,786363235746385920,3997,12020,Thu Oct 13 00:29:39 +0000 2016
690,786286427768250368,3270,8806,Wed Oct 12 19:24:27 +0000 2016
691,786233965241827333,5459,16927,Wed Oct 12 15:55:59 +0000 2016
692,786051337297522688,176,1592,Wed Oct 12 03:50:17 +0000 2016
693,786036967502913536,8051,0,Wed Oct 12 02:53:11 +0000 2016
694,785927819176054784,3585,12533,Tue Oct 11 19:39:28 +0000 2016
695,785872687017132033,2083,7368,Tue Oct 11 16:00:24 +0000 2016
696,785639753186217984,2522,8603,Tue Oct 11 00:34:48 +0000 2016
697,785533386513321988,2295,10049,Mon Oct 10 17:32:08 +0000 2016
698,785515384317313025,1446,6716,Mon Oct 10 16:20:36 +0000 2016
699,785264754247995392,1868,8019,Sun Oct 09 23:44:41 +0000 2016
700,785170936622350336,5542,13324,Sun Oct 09 17:31:53 +0000 2016
701,784826020293709826,3662,11175,Sat Oct 08 18:41:19 +0000 2016
702,784517518371221505,2892,9891,Fri Oct 07 22:15:26 +0000 2016
703,784431430411685888,1457,6251,Fri Oct 07 16:33:21 +0000 2016
704,784183165795655680,9200,22176,Fri Oct 07 00:06:50 +0000 2016
705,784057939640352768,12723,32968,Thu Oct 06 15:49:14 +0000 2016
706,783839966405230592,12361,33183,Thu Oct 06 01:23:05 +0000 2016
707,783821107061198850,2234,8106,Thu Oct 06 00:08:09 +0000 2016
708,783695101801398276,3661,11492,Wed Oct 05 15:47:27 +0000 2016
709,783466772167098368,2561,9342,Wed Oct 05 00:40:09 +0000 2016
710,783391753726550016,6295,18630,Tue Oct 04 19:42:03 +0000 2016
711,783347506784731136,6401,0,Tue Oct 04 16:46:14 +0000 2016
712,783334639985389568,13334,32198,Tue Oct 04 15:55:06 +0000 2016
713,783085703974514689,2514,8972,Mon Oct 03 23:25:55 +0000 2016
714,782969140009107456,8359,26581,Mon Oct 03 15:42:44 +0000 2016
715,782747134529531904,1576,8212,Mon Oct 03 01:00:34 +0000 2016
716,782722598790725632,6119,19000,Sun Oct 02 23:23:04 +0000 2016
717,782598640137187329,2145,8582,Sun Oct 02 15:10:30 +0000 2016
718,782305867769217024,6336,18364,Sat Oct 01 19:47:08 +0000 2016
719,782021823840026624,7110,0,Sat Oct 01 00:58:26 +0000 2016
720,781955203444699136,3834,12202,Fri Sep 30 20:33:43 +0000 2016
721,781661882474196992,3080,11478,Fri Sep 30 01:08:10 +0000 2016
722,781655249211752448,1269,4404,Fri Sep 30 00:41:48 +0000 2016
723,781524693396357120,6291,22849,Thu Sep 29 16:03:01 +0000 2016
724,781308096455073793,2899,7859,Thu Sep 29 01:42:20 +0000 2016
725,781251288990355457,2392,9301,Wed Sep 28 21:56:36 +0000 2016
726,781163403222056960,3097,10737,Wed Sep 28 16:07:23 +0000 2016
727,780931614150983680,8360,23833,Wed Sep 28 00:46:20 +0000 2016
728,780858289093574656,2267,7912,Tue Sep 27 19:54:58 +0000 2016
729,780800785462489090,1470,6067,Tue Sep 27 16:06:28 +0000 2016
730,780601303617732608,3770,13315,Tue Sep 27 02:53:48 +0000 2016
731,780543529827336192,1976,6939,Mon Sep 26 23:04:13 +0000 2016
732,780496263422808064,4239,0,Mon Sep 26 19:56:24 +0000 2016
733,780476555013349377,133,0,Mon Sep 26 18:38:05 +0000 2016
734,780459368902959104,1204,5806,Mon Sep 26 17:29:48 +0000 2016
735,780192070812196864,2535,9581,Sun Sep 25 23:47:39 +0000 2016
736,780092040432480260,2609,0,Sun Sep 25 17:10:10 +0000 2016
737,780074436359819264,5682,13507,Sun Sep 25 16:00:13 +0000 2016
738,779834332596887552,8051,20959,Sun Sep 25 00:06:08 +0000 2016
739,779377524342161408,3537,9705,Fri Sep 23 17:50:56 +0000 2016
740,779124354206535695,20913,0,Fri Sep 23 01:04:56 +0000 2016
741,779123168116150273,4142,12986,Fri Sep 23 01:00:13 +0000 2016
742,779056095788752897,5129,16256,Thu Sep 22 20:33:42 +0000 2016
743,778990705243029504,8279,22009,Thu Sep 22 16:13:51 +0000 2016
744,778774459159379968,11325,0,Thu Sep 22 01:54:34 +0000 2016
745,778764940568104960,415,945,Thu Sep 22 01:16:45 +0000 2016
746,778748913645780993,1524,7595,Thu Sep 22 00:13:04 +0000 2016
747,778650543019483137,1694,6354,Wed Sep 21 17:42:10 +0000 2016
748,778624900596654080,1143,5114,Wed Sep 21 16:00:17 +0000 2016
749,778408200802557953,4926,14960,Wed Sep 21 01:39:11 +0000 2016
750,778396591732486144,13916,0,Wed Sep 21 00:53:04 +0000 2016
751,778383385161035776,1249,6432,Wed Sep 21 00:00:35 +0000 2016
752,778286810187399168,3761,11408,Tue Sep 20 17:36:50 +0000 2016
753,778039087836069888,2998,9312,Tue Sep 20 01:12:28 +0000 2016
754,778027034220126208,1845,7214,Tue Sep 20 00:24:34 +0000 2016
755,777953400541634568,4001,0,Mon Sep 19 19:31:59 +0000 2016
756,777885040357281792,1859,6984,Mon Sep 19 15:00:20 +0000 2016
757,777684233540206592,3339,12346,Mon Sep 19 01:42:24 +0000 2016
758,777641927919427584,4840,0,Sun Sep 18 22:54:18 +0000 2016
759,777621514455814149,2831,9614,Sun Sep 18 21:33:11 +0000 2016
